"","region","year","gdp","continent"
"556","Bhutan",1999,4018.92748886381,"Asia"
"557","Bhutan",2000,4061.4990262661,"Asia"
"558","Bhutan",2001,4308.52560449866,"Asia"
"559","Bhutan",2002,4686.01084721764,"Asia"
"560","Bhutan",2003,4957.52912891143,"Asia"
"561","Bhutan",2004,5165.17346931653,"Asia"
"562","Bhutan",2005,5456.70774972036,"Asia"
"563","Bhutan",2006,5761.7501411583,"Asia"
"564","Bhutan",2007,6743.04653246607,"Asia"
"565","Bhutan",2008,6995.7793047569,"Asia"
"566","Bhutan",2009,7393.91785456585,"Asia"
"567","Bhutan",2010,8190.57622279014,"Asia"
"568","Bhutan",2011,8744.95764294872,"Asia"
"569","Bhutan",2012,9084.00445533749,"Asia"
"570","Bhutan",2013,9163.5635511192,"Asia"
"571","Bhutan",2014,9574.0290039124,"Asia"
"572","Bhutan",2015,10086.0727954667,"Asia"
"573","Bhutan",2016,10775.1903107625,"Asia"
"574","Bhutan",2017,11142.4746724654,"Asia"
"575","Bhutan",2018,11348.4419521,"Asia"
"576","Bhutan",2019,11832.1582535521,"Asia"
"577","Bhutan",2020,10909.1001689407,"Asia"
"578","Bolivia",1990,4587.42938073981,"South America"
"579","Bolivia",1991,4728.04750749122,"South America"
"580","Bolivia",1992,4705.58714505519,"South America"
"581","Bolivia",1993,4804.53997720178,"South America"
"582","Bolivia",1994,4925.10776358284,"South America"
"583","Bolivia",1995,5050.3137938489,"South America"
"584","Bolivia",1996,5164.25007321453,"South America"
"585","Bolivia",1997,5312.08101475591,"South America"
"586","Bolivia",1998,5469.46974118482,"South America"
"587","Bolivia",1999,5386.17921843369,"South America"
"588","Bolivia",2000,5415.52605950999,"South America"
"589","Bolivia",2001,5402.7594835544,"South America"
"590","Bolivia",2002,5434.08384675066,"South America"
"591","Bolivia",2003,5479.26691066365,"South America"
"592","Bolivia",2004,5605.20188152968,"South America"
"593","Bolivia",2005,5749.5316491022,"South America"
"594","Bolivia",2006,5920.70977613223,"South America"
"595","Bolivia",2007,6085.3864523204,"South America"
"596","Bolivia",2008,6351.22621099244,"South America"
"597","Bolivia",2009,6455.96837017486,"South America"
"598","Bolivia",2010,6612.80335711566,"South America"
"599","Bolivia",2011,6844.98378288122,"South America"
"600","Bolivia",2012,7081.38612822582,"South America"
"601","Bolivia",2013,7444.49080937508,"South America"
"602","Bolivia",2014,7730.63840212872,"South America"
"603","Bolivia",2015,7984.41198272424,"South America"
"604","Bolivia",2016,8202.54423164277,"South America"
"605","Bolivia",2017,8423.69755965624,"South America"
"606","Bolivia",2018,8655.53149780443,"South America"
"607","Bolivia",2019,8724.47418740562,"South America"
"608","Bolivia",2020,7931.75430931062,"South America"
"609","Bosnia and Herzegovina",1994,1653.42293141064,"Europe"
"610","Bosnia and Herzegovina",1995,2053.39827367106,"Europe"
"611","Bosnia and Herzegovina",1996,3946.66874310651,"Europe"
"612","Bosnia and Herzegovina",1997,5344.1569674332,"Europe"
"613","Bosnia and Herzegovina",1998,6180.71058507575,"Europe"
"614","Bosnia and Herzegovina",1999,6757.74502972714,"Europe"
"615","Bosnia and Herzegovina",2000,7114.5527648191,"Europe"
"616","Bosnia and Herzegovina",2001,7419.0134138563,"Europe"
"617","Bosnia and Herzegovina",2002,7804.16871769608,"Europe"
"618","Bosnia and Herzegovina",2003,8110.31643838943,"Europe"
"619","Bosnia and Herzegovina",2004,8600.43670289933,"Europe"
"620","Bosnia and Herzegovina",2005,9350.94404211336,"Europe"
"621","Bosnia and Herzegovina",2006,9856.9688824779,"Europe"
"622","Bosnia and Herzegovina",2007,10441.7963196058,"Europe"
"623","Bosnia and Herzegovina",2008,11035.0385848851,"Europe"
"624","Bosnia and Herzegovina",2009,10755.9711188788,"Europe"
"625","Bosnia and Herzegovina",2010,10938.2850480476,"Europe"
"626","Bosnia and Herzegovina",2011,11176.876815237,"Europe"
"627","Bosnia and Herzegovina",2012,11257.8350659388,"Europe"
"628","Bosnia and Herzegovina",2013,11725.2508627353,"Europe"
"629","Bosnia and Herzegovina",2014,12066.5870581183,"Europe"
"630","Bosnia and Herzegovina",2015,12630.6623426277,"Europe"
"631","Bosnia and Herzegovina",2016,13194.3254000959,"Europe"
"632","Bosnia and Herzegovina",2017,13753.8320539223,"Europe"
"633","Bosnia and Herzegovina",2018,14386.7318547663,"Europe"
"634","Bosnia and Herzegovina",2019,14896.7900391155,"Europe"
"635","Bosnia and Herzegovina",2020,14339.8311811662,"Europe"
"636","Botswana",1990,9074.20570003535,"Africa"
"637","Botswana",1991,9460.14504314027,"Africa"
"638","Botswana",1992,9470.34182281321,"Africa"
"639","Botswana",1993,9406.4298693945,"Africa"
"640","Botswana",1994,9510.11616815872,"Africa"
"641","Botswana",1995,9935.45358450539,"Africa"
"642","Botswana",1996,10266.2483255724,"Africa"
"643","Botswana",1997,10863.2708060998,"Africa"
"644","Botswana",1998,10666.3268912724,"Africa"
"645","Botswana",1999,11447.3335791467,"Africa"
"646","Botswana",2000,11439.908400073,"Africa"
"647","Botswana",2001,11253.9430497053,"Africa"
"648","Botswana",2002,11727.1836973897,"Africa"
"649","Botswana",2003,12059.2087897589,"Africa"
"650","Botswana",2004,12167.0150797253,"Africa"
"651","Botswana",2005,12484.2304348309,"Africa"
"652","Botswana",2006,13256.974309378,"Africa"
"653","Botswana",2007,14051.5412554853,"Africa"
"654","Botswana",2008,14616.002351689,"Africa"
"655","Botswana",2009,13235.9563332678,"Africa"
"656","Botswana",2010,14126.382270078,"Africa"
"657","Botswana",2011,14770.4390405053,"Africa"
"658","Botswana",2012,15245.9809916856,"Africa"
"659","Botswana",2013,16786.0964647609,"Africa"
"660","Botswana",2014,17264.3958032611,"Africa"
"661","Botswana",2015,16714.3978216526,"Africa"
"662","Botswana",2016,17117.272788253,"Africa"
"663","Botswana",2017,17253.6874951645,"Africa"
"664","Botswana",2018,17634.6561910867,"Africa"
"665","Botswana",2019,17776.8083134036,"Africa"
"666","Botswana",2020,16040.0084730125,"Africa"
"667","Brazil",1990,10521.1210145068,"South America"
"668","Brazil",1991,10493.9283113252,"South America"
"669","Brazil",1992,10268.1140980509,"South America"
"670","Brazil",1993,10569.6951031084,"South America"
"671","Brazil",1994,10953.1202584745,"South America"
"672","Brazil",1995,11254.2631818166,"South America"
"673","Brazil",1996,11321.3898730692,"South America"
"674","Brazil",1997,11524.1110690961,"South America"
"675","Brazil",1998,11387.6235574879,"South America"
"676","Brazil",1999,11272.7068003778,"South America"
"677","Brazil",2000,11600.9484568395,"South America"
"678","Brazil",2001,11602.4996033575,"South America"
"679","Brazil",2002,11800.8409655572,"South America"
"680","Brazil",2003,11786.3337522352,"South America"
"681","Brazil",2004,12316.3742641535,"South America"
"682","Brazil",2005,12565.9413936417,"South America"
"683","Brazil",2006,12922.1554849938,"South America"
"684","Brazil",2007,13564.9941989629,"South America"
"685","Brazil",2008,14114.9747702043,"South America"
"686","Brazil",2009,13962.2588783344,"South America"
"687","Brazil",2010,14873.2083173363,"South America"
"688","Brazil",2011,15323.3317296101,"South America"
"689","Brazil",2012,15478.789287159,"South America"
"690","Brazil",2013,15805.2229104458,"South America"
"691","Brazil",2014,15749.5121636511,"South America"
"692","Brazil",2015,15064.1760689478,"South America"
"693","Brazil",2016,14451.1528421912,"South America"
"694","Brazil",2017,14524.6135408175,"South America"
"695","Brazil",2018,14668.2561636292,"South America"
"696","Brazil",2019,14763.8716968734,"South America"
"697","Brazil",2020,14063.9825053838,"South America"
"698","Brunei",1990,71232.7894299057,"Asia"
"699","Brunei",1991,71405.3781168295,"Asia"
"700","Brunei",1992,72705.7280387677,"Asia"
"701","Brunei",1993,70908.808193536,"Asia"
"702","Brunei",1994,71176.3419341277,"Asia"
"703","Brunei",1995,72446.9016285935,"Asia"
"704","Brunei",1996,72695.1521137332,"Asia"
"705","Brunei",1997,69939.9771764035,"Asia"
"706","Brunei",1998,67986.1383522654,"Asia"
"707","Brunei",1999,68540.8209299076,"Asia"
"708","Brunei",2000,69022.8801555068,"Asia"
"709","Brunei",2001,69483.9048609962,"Asia"
"710","Brunei",2002,70771.5988195667,"Asia"
"711","Brunei",2003,71483.1808953436,"Asia"
"712","Brunei",2004,70616.6200359784,"Asia"
"713","Brunei",2005,69787.8222042953,"Asia"
"714","Brunei",2006,71843.5233564564,"Asia"
"715","Brunei",2007,71051.7107888333,"Asia"
"716","Brunei",2008,68856.1616923591,"Asia"
"717","Brunei",2009,66851.1170370043,"Asia"
"718","Brunei",2010,67753.4217667143,"Asia"
"719","Brunei",2011,69388.8131973129,"Asia"
"720","Brunei",2012,69090.341492818,"Asia"
"721","Brunei",2013,66715.6926477592,"Asia"
"722","Brunei",2014,64190.8241471541,"Asia"
"723","Brunei",2015,63147.4834900843,"Asia"
"724","Brunei",2016,60867.2918657417,"Asia"
"725","Brunei",2017,60994.5315563275,"Asia"
"726","Brunei",2018,60389.1846472589,"Asia"
"727","Brunei",2019,62098.0113423415,"Asia"
"728","Brunei",2020,62243.5831517924,"Asia"
"729","Bulgaria",1990,12070.773969858,"Europe"
"730","Bulgaria",1991,11161.3535507334,"Europe"
"731","Bulgaria",1992,10461.3956150612,"Europe"
"732","Bulgaria",1993,10389.0850403384,"Europe"
"733","Bulgaria",1994,10613.9421095097,"Europe"
"734","Bulgaria",1995,10965.7080674866,"Europe"
"735","Bulgaria",1996,11588.8397959077,"Europe"
"736","Bulgaria",1997,10004.7810373587,"Europe"
"737","Bulgaria",1998,10503.3700379475,"Europe"
"738","Bulgaria",1999,9687.74634236135,"Europe"
"739","Bulgaria",2000,10201.2781187994,"Europe"
"740","Bulgaria",2001,10803.6192901151,"Europe"
"741","Bulgaria",2002,11697.9536355983,"Europe"
"742","Bulgaria",2003,12398.4353645885,"Europe"
"743","Bulgaria",2004,13297.1135244978,"Europe"
"744","Bulgaria",2005,14356.019677453,"Europe"
"745","Bulgaria",2006,15449.4350933122,"Europe"
"746","Bulgaria",2007,16583.9587844953,"Europe"
"747","Bulgaria",2008,17717.1218284588,"Europe"
"748","Bulgaria",2009,17229.8494817825,"Europe"
"749","Bulgaria",2010,17440.671883099,"Europe"
"750","Bulgaria",2011,17966.1580585619,"Europe"
"751","Bulgaria",2012,18134.9608435703,"Europe"
"752","Bulgaria",2013,18296.146891746,"Europe"
"753","Bulgaria",2014,18747.370050962,"Europe"
"754","Bulgaria",2015,19620.1539761978,"Europe"
"755","Bulgaria",2016,20513.10095142,"Europe"
"756","Bulgaria",2017,21387.2766420381,"Europe"
"757","Bulgaria",2018,22208.4522754771,"Europe"
"758","Bulgaria",2019,23191.5745846967,"Europe"
"759","Bulgaria",2020,22383.8055436428,"Europe"
"760","Burundi",1990,1184.84200478917,"Africa"
"761","Burundi",1991,1215.88718672266,"Africa"
"762","Burundi",1992,1202.10629369544,"Africa"
"763","Burundi",1993,1105.22868560534,"Africa"
"764","Burundi",1994,1044.71606814271,"Africa"
"765","Burundi",1995,947.822209399117,"Africa"
"766","Burundi",1996,861.482879059719,"Africa"
"767","Burundi",1997,839.196845267928,"Africa"
"768","Burundi",1998,870.043800489074,"Africa"
"769","Burundi",1999,850.046931139874,"Africa"
"770","Burundi",2000,828.000459963366,"Africa"
"771","Burundi",2001,826.028941189357,"Africa"
"772","Burundi",2002,839.777900352484,"Africa"
"773","Burundi",2003,804.884213731122,"Africa"
"774","Burundi",2004,817.461158471719,"Africa"
"775","Burundi",2005,798.704826964119,"Africa"
"776","Burundi",2006,815.053628697424,"Africa"
"777","Burundi",2007,815.908194131274,"Africa"
"778","Burundi",2008,827.792314504817,"Africa"
"779","Burundi",2009,831.564824331731,"Africa"
"780","Burundi",2010,846.169136789899,"Africa"
"781","Burundi",2011,852.502621649322,"Africa"
"782","Burundi",2012,862.715712963336,"Africa"
"783","Burundi",2013,877.272964851954,"Africa"
"784","Burundi",2014,886.235416674512,"Africa"
"785","Burundi",2015,825.20566069269,"Africa"
"786","Burundi",2016,794.60427137057,"Africa"
"787","Burundi",2017,773.572858670972,"Africa"
"788","Burundi",2018,761.524125241416,"Africa"
"789","Burundi",2019,751.664152760383,"Africa"
"790","Burundi",2020,731.063229715588,"Africa"
"791","Cambodia",1993,1763.81784326757,"Asia"
"792","Cambodia",1994,1111.16678247221,"Asia"
"793","Cambodia",1995,1182.44754920393,"Asia"
"794","Cambodia",1996,1214.92636498286,"Asia"
"795","Cambodia",1997,1228.29963185077,"Asia"
"796","Cambodia",1998,1252.33963935142,"Asia"
"797","Cambodia",1999,1377.49865222782,"Asia"
"798","Cambodia",2000,1481.65682787052,"Asia"
"799","Cambodia",2001,1570.07387095648,"Asia"
"800","Cambodia",2002,1642.60803709455,"Asia"
"801","Cambodia",2003,1752.04127620561,"Asia"
"802","Cambodia",2004,1902.09670311227,"Asia"
"803","Cambodia",2005,2120.55171733923,"Asia"
"804","Cambodia",2006,2313.34303341317,"Asia"
"805","Cambodia",2007,2511.90102327997,"Asia"
"806","Cambodia",2008,2640.63162843159,"Asia"
"807","Cambodia",2009,2603.58359309187,"Asia"
"808","Cambodia",2010,2716.69973756029,"Asia"
"809","Cambodia",2011,2862.9080457977,"Asia"
"810","Cambodia",2012,3022.59672458301,"Asia"
"811","Cambodia",2013,3191.86174454214,"Asia"
"812","Cambodia",2014,3364.27806867374,"Asia"
"813","Cambodia",2015,3546.33938731031,"Asia"
"814","Cambodia",2016,3733.52462620965,"Asia"
"815","Cambodia",2017,3928.37393363195,"Asia"
"816","Cambodia",2018,4159.33819437034,"Asia"
"817","Cambodia",2019,4388.80090863468,"Asia"
"818","Cambodia",2020,4191.85000307807,"Asia"
"819","Cameroon",1990,3222.94502828305,"Africa"
"820","Cameroon",1991,3008.80209665998,"Africa"
"821","Cameroon",1992,2831.18836001028,"Africa"
"822","Cameroon",1993,2532.74030521182,"Africa"
"823","Cameroon",1994,2514.81105219407,"Africa"
"824","Cameroon",1995,2531.46826225581,"Africa"
"825","Cameroon",1996,2571.74454739033,"Africa"
"826","Cameroon",1997,2635.78982998655,"Africa"
"827","Cameroon",1998,2683.49769260792,"Africa"
"828","Cameroon",1999,2726.66790575703,"Africa"
"829","Cameroon",2000,2750.51116534277,"Africa"
"830","Cameroon",2001,2795.87200139323,"Africa"
"831","Cameroon",2002,2837.96071231462,"Africa"
"832","Cameroon",2003,2889.28118516732,"Africa"
"833","Cameroon",2004,3003.25098501748,"Africa"
"834","Cameroon",2005,2982.02508108574,"Africa"
"835","Cameroon",2006,3002.13471877632,"Africa"
"836","Cameroon",2007,3064.12480418292,"Africa"
"837","Cameroon",2008,3084.98521956416,"Africa"
"838","Cameroon",2009,3067.22249864944,"Africa"
"839","Cameroon",2010,3086.2214744681,"Africa"
"840","Cameroon",2011,3126.78623748453,"Africa"
"841","Cameroon",2012,3180.77233522588,"Africa"
"842","Cameroon",2013,3262.76329893492,"Africa"
"843","Cameroon",2014,3362.66480874788,"Africa"
"844","Cameroon",2015,3458.69271277942,"Africa"
"845","Cameroon",2016,3524.44304142566,"Africa"
"846","Cameroon",2017,3554.52153858313,"Africa"
"847","Cameroon",2018,3603.54827506808,"Africa"
"848","Cameroon",2019,3642.27627296724,"Africa"
"849","Cameroon",2020,3576.34949945049,"Africa"
"850","Canada",1997,34034.4551755858,"North America"
"851","Canada",1998,34697.0905797393,"North America"
"852","Canada",1999,35782.6902642664,"North America"
"853","Canada",2000,37194.3956032859,"North America"
"854","Canada",2001,37309.6497953194,"North America"
"855","Canada",2002,38169.1063580352,"North America"
"856","Canada",2003,39268.2124283808,"North America"
"857","Canada",2004,40426.2313340311,"North America"
"858","Canada",2005,42046.8695832654,"North America"
"859","Canada",2006,43358.1823908414,"North America"
"860","Canada",2007,45888.4763265252,"North America"
"861","Canada",2008,45851.6302484565,"North America"
"862","Canada",2009,44003.6170419636,"North America"
"863","Canada",2010,44861.5239641879,"North America"
"864","Canada",2011,45822.5964338567,"North America"
"865","Canada",2012,46126.5138859002,"North America"
"866","Canada",2013,46704.7622355677,"North America"
"867","Canada",2014,47564.609109622,"North America"
"868","Canada",2015,47522.1406673151,"North America"
"869","Canada",2016,47457.5853457244,"North America"
"870","Canada",2017,48317.0965785817,"North America"
"871","Canada",2018,48796.8137814007,"North America"
"872","Canada",2019,49006.7431073981,"North America"
"873","Canada",2020,45856.6256264804,"North America"
"874","Cape Verde",1990,1748.61850613851,"Africa"
"875","Cape Verde",1991,1730.78710346578,"Africa"
"876","Cape Verde",1992,1868.63837906658,"Africa"
"877","Cape Verde",1993,1974.24058950196,"Africa"
"878","Cape Verde",1994,2288.24120399458,"Africa"
"879","Cape Verde",1995,2546.6011861184,"Africa"
"880","Cape Verde",1996,2769.27507908582,"Africa"
"881","Cape Verde",1997,3010.83545744361,"Africa"
"882","Cape Verde",1998,3319.83507561618,"Africa"
"883","Cape Verde",1999,3622.653753866,"Africa"
"884","Cape Verde",2000,4065.47941350903,"Africa"
"885","Cape Verde",2001,4084.4440203509,"Africa"
"886","Cape Verde",2002,4228.51308318085,"Africa"
"887","Cape Verde",2003,4336.86517148727,"Africa"
"888","Cape Verde",2004,4709.0372400368,"Africa"
"889","Cape Verde",2005,4964.79745990214,"Africa"
"890","Cape Verde",2006,5291.04755645552,"Africa"
"891","Cape Verde",2007,6018.10724081733,"Africa"
"892","Cape Verde",2008,6341.20448227116,"Africa"
"893","Cape Verde",2009,6185.76091748475,"Africa"
"894","Cape Verde",2010,6200.3435365952,"Africa"
"895","Cape Verde",2011,6366.1285114968,"Africa"
"896","Cape Verde",2012,6353.70770434801,"Africa"
"897","Cape Verde",2013,6323.37646188107,"Africa"
"898","Cape Verde",2014,6281.79397089329,"Africa"
"899","Cape Verde",2015,6266.88177858088,"Africa"
"900","Cape Verde",2016,6482.72154971014,"Africa"
"901","Cape Verde",2017,6643.17989182913,"Africa"
"902","Cape Verde",2018,6864.1852980816,"Africa"
"903","Cape Verde",2019,7171.8264247567,"Africa"
"904","Cape Verde",2020,6045.06088485291,"Africa"
"905","Central African Republic",1990,1201.67466482263,"Africa"
"906","Central African Republic",1991,1165.24025915045,"Africa"
"907","Central African Republic",1992,1060.63824569914,"Africa"
