"","region","year","homicide_rate","continent"
"554","Benin",2003,6.51911710383096,"Africa"
"555","Benin",2004,6.50933078701229,"Africa"
"556","Benin",2005,6.47357176126462,"Africa"
"557","Benin",2006,6.43378175889568,"Africa"
"558","Benin",2007,6.45144093842493,"Africa"
"559","Benin",2008,6.48719417773535,"Africa"
"560","Benin",2009,6.65780333264327,"Africa"
"561","Benin",2010,6.81370004654276,"Africa"
"562","Benin",2011,6.89340507307001,"Africa"
"563","Benin",2012,6.93052868215589,"Africa"
"564","Benin",2013,6.98763258914503,"Africa"
"565","Benin",2014,7.04191804402954,"Africa"
"566","Benin",2015,7.05835831781783,"Africa"
"567","Benin",2016,7.12328585828639,"Africa"
"568","Benin",2017,7.12526155423044,"Africa"
"569","Benin",2018,7.14389986769995,"Africa"
"570","Benin",2019,7.0922967295688,"Africa"
"571","Bhutan",1990,1.73854729106812,"Asia"
"572","Bhutan",1991,1.70555337548228,"Asia"
"573","Bhutan",1992,1.6829237317457,"Asia"
"574","Bhutan",1993,1.70511554475055,"Asia"
"575","Bhutan",1994,1.73140041061178,"Asia"
"576","Bhutan",1995,1.77533327140105,"Asia"
"577","Bhutan",1996,1.79486933275715,"Asia"
"578","Bhutan",1997,1.81286134998261,"Asia"
"579","Bhutan",1998,1.84412494591442,"Asia"
"580","Bhutan",1999,1.77823681111414,"Asia"
"581","Bhutan",2000,1.8105842898395,"Asia"
"582","Bhutan",2001,1.69953786764926,"Asia"
"583","Bhutan",2002,1.5208833752874,"Asia"
"584","Bhutan",2003,1.33905969443526,"Asia"
"585","Bhutan",2004,1.27109426891945,"Asia"
"586","Bhutan",2005,1.25762244491302,"Asia"
"587","Bhutan",2006,1.20323184400402,"Asia"
"588","Bhutan",2007,1.20829516825284,"Asia"
"589","Bhutan",2008,1.20491428175806,"Asia"
"590","Bhutan",2009,1.20692192374401,"Asia"
"591","Bhutan",2010,1.20735543825299,"Asia"
"592","Bhutan",2011,1.19221378074948,"Asia"
"593","Bhutan",2012,1.16688174465788,"Asia"
"594","Bhutan",2013,1.15375250541612,"Asia"
"595","Bhutan",2014,1.13388167512375,"Asia"
"596","Bhutan",2015,1.11201549849138,"Asia"
"597","Bhutan",2016,1.08755147317903,"Asia"
"598","Bhutan",2017,1.05324448718289,"Asia"
"599","Bhutan",2018,1.02172114662664,"Asia"
"600","Bhutan",2019,0.988152635745308,"Asia"
"601","Bolivia",1990,7.16322732819438,"South America"
"602","Bolivia",1991,7.13846610062305,"South America"
"603","Bolivia",1992,7.08223435826693,"South America"
"604","Bolivia",1993,7.08453643040043,"South America"
"605","Bolivia",1994,7.05040271294977,"South America"
"606","Bolivia",1995,7.0030659989557,"South America"
"607","Bolivia",1996,6.88282928428616,"South America"
"608","Bolivia",1997,6.82349116842974,"South America"
"609","Bolivia",1998,6.75715359381123,"South America"
"610","Bolivia",1999,6.61692076287465,"South America"
"611","Bolivia",2000,7.12539778948248,"South America"
"612","Bolivia",2001,6.40558249661362,"South America"
"613","Bolivia",2002,6.36135882082476,"South America"
"614","Bolivia",2003,6.25898342282818,"South America"
"615","Bolivia",2004,6.20210609120658,"South America"
"616","Bolivia",2005,6.12701520508835,"South America"
"617","Bolivia",2006,6.05310656425594,"South America"
"618","Bolivia",2007,6.05362040695517,"South America"
"619","Bolivia",2008,6.04734682635955,"South America"
"620","Bolivia",2009,6.07053973875879,"South America"
"621","Bolivia",2010,6.1732286429672,"South America"
"622","Bolivia",2011,6.04458092357549,"South America"
"623","Bolivia",2012,5.94830299363943,"South America"
"624","Bolivia",2013,5.83996223060547,"South America"
"625","Bolivia",2014,5.87375231954173,"South America"
"626","Bolivia",2015,5.72621734021731,"South America"
"627","Bolivia",2016,5.48521163870222,"South America"
"628","Bolivia",2017,5.3824925838347,"South America"
"629","Bolivia",2018,5.25604671291452,"South America"
"630","Bolivia",2019,5.12251350047787,"South America"
"631","Bosnia and Herzegovina",1990,4.1271274959333,"Europe"
"632","Bosnia and Herzegovina",1991,4.27953106814405,"Europe"
"633","Bosnia and Herzegovina",1992,4.3340027346768,"Europe"
"634","Bosnia and Herzegovina",1993,4.2605138790205,"Europe"
"635","Bosnia and Herzegovina",1994,4.29519923336355,"Europe"
"636","Bosnia and Herzegovina",1995,4.18309482190233,"Europe"
"637","Bosnia and Herzegovina",1996,4.03093745160905,"Europe"
"638","Bosnia and Herzegovina",1997,3.93413866561425,"Europe"
"639","Bosnia and Herzegovina",1998,3.7855386003645,"Europe"
"640","Bosnia and Herzegovina",1999,3.67605078319649,"Europe"
"641","Bosnia and Herzegovina",2000,3.61988861621449,"Europe"
"642","Bosnia and Herzegovina",2001,3.50220440954879,"Europe"
"643","Bosnia and Herzegovina",2002,3.48663354571147,"Europe"
"644","Bosnia and Herzegovina",2003,3.35417068591167,"Europe"
"645","Bosnia and Herzegovina",2004,3.27432979623094,"Europe"
"646","Bosnia and Herzegovina",2005,3.24794842014569,"Europe"
"647","Bosnia and Herzegovina",2006,3.20374493230488,"Europe"
"648","Bosnia and Herzegovina",2007,3.23406489078859,"Europe"
"649","Bosnia and Herzegovina",2008,3.07952138608015,"Europe"
"650","Bosnia and Herzegovina",2009,2.98368239659044,"Europe"
"651","Bosnia and Herzegovina",2010,2.87221583455674,"Europe"
"652","Bosnia and Herzegovina",2011,2.85208812198058,"Europe"
"653","Bosnia and Herzegovina",2012,2.72662601598495,"Europe"
"654","Bosnia and Herzegovina",2013,2.6324851038029,"Europe"
"655","Bosnia and Herzegovina",2014,2.52470332787835,"Europe"
"656","Bosnia and Herzegovina",2015,2.62631544140785,"Europe"
"657","Bosnia and Herzegovina",2016,2.66397847149525,"Europe"
"658","Bosnia and Herzegovina",2017,2.60231231943165,"Europe"
"659","Bosnia and Herzegovina",2018,2.58929673214401,"Europe"
"660","Bosnia and Herzegovina",2019,2.54813637773958,"Europe"
"661","Botswana",1990,1.87675262160228,"Africa"
"662","Botswana",1991,1.98440447541532,"Africa"
"663","Botswana",1992,2.16798196466685,"Africa"
"664","Botswana",1993,2.38132568677235,"Africa"
"665","Botswana",1994,2.7191210125792,"Africa"
"666","Botswana",1995,3.26566972549866,"Africa"
"667","Botswana",1996,4.05880662199243,"Africa"
"668","Botswana",1997,5.53632584518153,"Africa"
"669","Botswana",1998,8.33286671707534,"Africa"
"670","Botswana",1999,12.6320620711244,"Africa"
"671","Botswana",2000,17.2167950111428,"Africa"
"672","Botswana",2001,20.6945058664378,"Africa"
"673","Botswana",2002,23.501485077337,"Africa"
"674","Botswana",2003,25.7019776090036,"Africa"
"675","Botswana",2004,25.4922936040181,"Africa"
"676","Botswana",2005,25.576548116833,"Africa"
"677","Botswana",2006,24.8204543053531,"Africa"
"678","Botswana",2007,24.3096070090732,"Africa"
"679","Botswana",2008,24.2768597380063,"Africa"
"680","Botswana",2009,24.1885173510744,"Africa"
"681","Botswana",2010,23.9317800837744,"Africa"
"682","Botswana",2011,23.4345440372696,"Africa"
"683","Botswana",2012,23.0368077666536,"Africa"
"684","Botswana",2013,22.4736402914779,"Africa"
"685","Botswana",2014,21.9003841101645,"Africa"
"686","Botswana",2015,21.6181681202578,"Africa"
"687","Botswana",2016,21.0964473960744,"Africa"
"688","Botswana",2017,20.6805190059155,"Africa"
"689","Botswana",2018,20.4573160980335,"Africa"
"690","Botswana",2019,20.0709812007866,"Africa"
"691","Brazil",1990,29.4408587625679,"South America"
"692","Brazil",1991,28.8143622711536,"South America"
"693","Brazil",1992,27.7840385068354,"South America"
"694","Brazil",1993,29.305146441214,"South America"
"695","Brazil",1994,29.8823481446883,"South America"
"696","Brazil",1995,31.6377878821087,"South America"
"697","Brazil",1996,31.5760765484904,"South America"
"698","Brazil",1997,31.979707829577,"South America"
"699","Brazil",1998,32.9013228113368,"South America"
"700","Brazil",1999,32.2784326432576,"South America"
"701","Brazil",2000,33.1970376201427,"South America"
"702","Brazil",2001,33.9530789110181,"South America"
"703","Brazil",2002,34.575209441245,"South America"
"704","Brazil",2003,34.1684025272086,"South America"
"705","Brazil",2004,32.9407433166826,"South America"
"706","Brazil",2005,32.1293609514315,"South America"
"707","Brazil",2006,31.8503699594272,"South America"
"708","Brazil",2007,31.3751956904278,"South America"
"709","Brazil",2008,31.503390378185,"South America"
"710","Brazil",2009,31.8887655736693,"South America"
"711","Brazil",2010,31.7242773618165,"South America"
"712","Brazil",2011,31.3908440129957,"South America"
"713","Brazil",2012,32.3424615689888,"South America"
"714","Brazil",2013,32.449966871504,"South America"
"715","Brazil",2014,32.8644060020838,"South America"
"716","Brazil",2015,32.5416303033729,"South America"
"717","Brazil",2016,32.9757241839357,"South America"
"718","Brazil",2017,32.5044819490528,"South America"
"719","Brazil",2018,31.1816691066811,"South America"
"720","Brazil",2019,30.4189857565082,"South America"
"721","Brunei",1990,2.07264734057241,"Asia"
"722","Brunei",1991,2.05457632917853,"Asia"
"723","Brunei",1992,2.02437818308399,"Asia"
"724","Brunei",1993,1.99029761773904,"Asia"
"725","Brunei",1994,1.95206637740824,"Asia"
"726","Brunei",1995,1.92841399049901,"Asia"
"727","Brunei",1996,1.91137265741508,"Asia"
"728","Brunei",1997,1.82211020527518,"Asia"
"729","Brunei",1998,1.67848123336354,"Asia"
"730","Brunei",1999,1.58250498134583,"Asia"
"731","Brunei",2000,1.53059820248901,"Asia"
"732","Brunei",2001,1.48836836449257,"Asia"
"733","Brunei",2002,1.45281793128017,"Asia"
"734","Brunei",2003,1.42341636103938,"Asia"
"735","Brunei",2004,1.44652959184197,"Asia"
"736","Brunei",2005,1.43790289012383,"Asia"
"737","Brunei",2006,1.40600345124062,"Asia"
"738","Brunei",2007,1.44824781400521,"Asia"
"739","Brunei",2008,1.45101750242981,"Asia"
"740","Brunei",2009,1.45766318062022,"Asia"
"741","Brunei",2010,1.45425460094471,"Asia"
"742","Brunei",2011,1.44657616934451,"Asia"
"743","Brunei",2012,1.44811347840585,"Asia"
"744","Brunei",2013,1.45085267351139,"Asia"
"745","Brunei",2014,1.43541961896238,"Asia"
"746","Brunei",2015,1.42386556398678,"Asia"
"747","Brunei",2016,1.41706990095979,"Asia"
"748","Brunei",2017,1.41397778492903,"Asia"
"749","Brunei",2018,1.40473553460235,"Asia"
"750","Brunei",2019,1.38728862327991,"Asia"
"751","Bulgaria",1990,4.37480421718047,"Europe"
"752","Bulgaria",1991,5.03499900769647,"Europe"
"753","Bulgaria",1992,5.82441189915821,"Europe"
"754","Bulgaria",1993,6.11594653073568,"Europe"
"755","Bulgaria",1994,6.88333660221542,"Europe"
"756","Bulgaria",1995,6.47945362582743,"Europe"
"757","Bulgaria",1996,6.70254444296847,"Europe"
"758","Bulgaria",1997,6.3754235086871,"Europe"
"759","Bulgaria",1998,5.7558513823691,"Europe"
"760","Bulgaria",1999,4.84434357560093,"Europe"
"761","Bulgaria",2000,5.25354888638968,"Europe"
"762","Bulgaria",2001,4.64382961917762,"Europe"
"763","Bulgaria",2002,4.30779162086557,"Europe"
"764","Bulgaria",2003,4.13143329233484,"Europe"
"765","Bulgaria",2004,4.05437391003261,"Europe"
"766","Bulgaria",2005,3.6450516316492,"Europe"
"767","Bulgaria",2006,3.19742447882863,"Europe"
"768","Bulgaria",2007,3.09266481011296,"Europe"
"769","Bulgaria",2008,2.91089048822354,"Europe"
"770","Bulgaria",2009,2.9988639156804,"Europe"
"771","Bulgaria",2010,2.62536519788449,"Europe"
"772","Bulgaria",2011,2.39486494352563,"Europe"
"773","Bulgaria",2012,2.47645830855856,"Europe"
"774","Bulgaria",2013,2.25753873655907,"Europe"
"775","Bulgaria",2014,2.4779319488459,"Europe"
"776","Bulgaria",2015,2.48466303976851,"Europe"
"777","Bulgaria",2016,2.56235582365878,"Europe"
"778","Bulgaria",2017,2.57265491205909,"Europe"
"779","Bulgaria",2018,2.61022482694199,"Europe"
"780","Bulgaria",2019,2.62607551265522,"Europe"
"781","Burundi",1990,0.78749712822251,"Africa"
"782","Burundi",1991,0.771298060737401,"Africa"
"783","Burundi",1992,0.757438023680414,"Africa"
"784","Burundi",1993,0.778166909977264,"Africa"
"785","Burundi",1994,0.778277233052053,"Africa"
"786","Burundi",1995,0.766577913240274,"Africa"
"787","Burundi",1996,0.7684506193322,"Africa"
"788","Burundi",1997,4.39652887361916,"Africa"
"789","Burundi",1998,0.785974761820695,"Africa"
"790","Burundi",1999,0.796778052479213,"Africa"
"791","Burundi",2000,2.39173627173363,"Africa"
"792","Burundi",2001,0.806564205171466,"Africa"
"793","Burundi",2002,0.831999689011013,"Africa"
"794","Burundi",2003,1.48047612920904,"Africa"
"795","Burundi",2004,1.63323220097981,"Africa"
"796","Burundi",2005,0.898881840244848,"Africa"
"797","Burundi",2006,0.9136720187029,"Africa"
"798","Burundi",2007,1.57735231702115,"Africa"
"799","Burundi",2008,0.932613115734783,"Africa"
"800","Burundi",2009,0.940895601345328,"Africa"
"801","Burundi",2010,0.951433711013028,"Africa"
"802","Burundi",2011,0.951117571623215,"Africa"
"803","Burundi",2012,0.956656046238496,"Africa"
"804","Burundi",2013,0.957659936065011,"Africa"
"805","Burundi",2014,0.939207841457659,"Africa"
"806","Burundi",2015,0.912695968746728,"Africa"
"807","Burundi",2016,0.891552092361684,"Africa"
"808","Burundi",2017,0.885001162663292,"Africa"
"809","Burundi",2018,1.43769276006646,"Africa"
"810","Burundi",2019,1.05372922093704,"Africa"
"811","Cambodia",1990,4.17454693121857,"Asia"
"812","Cambodia",1991,4.13989546010091,"Asia"
"813","Cambodia",1992,4.09116570497232,"Asia"
"814","Cambodia",1993,4.05072972858762,"Asia"
"815","Cambodia",1994,4.04761664441847,"Asia"
"816","Cambodia",1995,4.03316312029282,"Asia"
"817","Cambodia",1996,4.13702343387522,"Asia"
"818","Cambodia",1997,4.2731742051146,"Asia"
"819","Cambodia",1998,4.28299086205439,"Asia"
"820","Cambodia",1999,4.05509582353943,"Asia"
"821","Cambodia",2000,3.80351024823486,"Asia"
"822","Cambodia",2001,3.64284763606786,"Asia"
"823","Cambodia",2002,3.54964979812852,"Asia"
"824","Cambodia",2003,3.47577360888374,"Asia"
"825","Cambodia",2004,3.4389658358396,"Asia"
"826","Cambodia",2005,3.40931531631976,"Asia"
"827","Cambodia",2006,3.35361504122364,"Asia"
"828","Cambodia",2007,3.37890451088769,"Asia"
"829","Cambodia",2008,3.35057423957681,"Asia"
"830","Cambodia",2009,3.34655465013435,"Asia"
"831","Cambodia",2010,3.40669742497854,"Asia"
"832","Cambodia",2011,3.37867056568756,"Asia"
"833","Cambodia",2012,3.42275193000603,"Asia"
"834","Cambodia",2013,3.37261502086052,"Asia"
"835","Cambodia",2014,3.33312764392767,"Asia"
"836","Cambodia",2015,3.28362272277491,"Asia"
"837","Cambodia",2016,3.23324277927986,"Asia"
"838","Cambodia",2017,3.12585394100496,"Asia"
"839","Cambodia",2018,3.05871453158106,"Asia"
"840","Cambodia",2019,2.98141554499092,"Asia"
"841","Cameroon",1990,3.00168782714477,"Africa"
"842","Cameroon",1991,3.51331785754155,"Africa"
"843","Cameroon",1992,3.31968990631151,"Africa"
"844","Cameroon",1993,3.56589156820915,"Africa"
"845","Cameroon",1994,3.48394750261367,"Africa"
"846","Cameroon",1995,3.25439574849551,"Africa"
"847","Cameroon",1996,3.2973570773006,"Africa"
"848","Cameroon",1997,3.35228858631538,"Africa"
"849","Cameroon",1998,3.78915807876008,"Africa"
"850","Cameroon",1999,3.44962186240937,"Africa"
"851","Cameroon",2000,3.47225931927651,"Africa"
"852","Cameroon",2001,3.44440603114018,"Africa"
"853","Cameroon",2002,3.49096415247888,"Africa"
"854","Cameroon",2003,3.44058498125805,"Africa"
"855","Cameroon",2004,3.36986538469696,"Africa"
"856","Cameroon",2005,3.36116839812115,"Africa"
"857","Cameroon",2006,3.40864641122444,"Africa"
"858","Cameroon",2007,3.02400055665616,"Africa"
"859","Cameroon",2008,3.08115949476769,"Africa"
"860","Cameroon",2009,3.16724975448961,"Africa"
"861","Cameroon",2010,3.24190417293637,"Africa"
"862","Cameroon",2011,3.27979442235003,"Africa"
"863","Cameroon",2012,3.28248652694035,"Africa"
"864","Cameroon",2013,3.30183546598355,"Africa"
"865","Cameroon",2014,3.29695280694477,"Africa"
"866","Cameroon",2015,3.2068105170492,"Africa"
"867","Cameroon",2016,3.24730760856356,"Africa"
"868","Cameroon",2017,3.41728374778114,"Africa"
"869","Cameroon",2018,3.17644389690119,"Africa"
"870","Cameroon",2019,3.14646517395733,"Africa"
"871","Canada",1990,2.30020045602865,"North America"
"872","Canada",1991,2.31981782993845,"North America"
"873","Canada",1992,2.17741842004841,"North America"
"874","Canada",1993,1.97894349289498,"North America"
"875","Canada",1994,1.94935143732351,"North America"
"876","Canada",1995,1.67481384961399,"North America"
"877","Canada",1996,1.69661283102841,"North America"
"878","Canada",1997,1.41748927045458,"North America"
"879","Canada",1998,1.47136902386576,"North America"
"880","Canada",1999,1.40719299877918,"North America"
"881","Canada",2000,1.40552589022149,"North America"
"882","Canada",2001,1.43772439460682,"North America"
"883","Canada",2002,1.44350263604401,"North America"
"884","Canada",2003,1.39077311666485,"North America"
"885","Canada",2004,1.52808620535929,"North America"
"886","Canada",2005,1.74116684859588,"North America"
"887","Canada",2006,1.70147507899391,"North America"
"888","Canada",2007,1.65664715462278,"North America"
"889","Canada",2008,1.84106248416887,"North America"
"890","Canada",2009,1.676450028858,"North America"
"891","Canada",2010,1.82482041014198,"North America"
"892","Canada",2011,1.77624055542691,"North America"
"893","Canada",2012,1.76248974711793,"North America"
"894","Canada",2013,1.64117648500729,"North America"
"895","Canada",2014,1.59858134679512,"North America"
"896","Canada",2015,1.63927076836239,"North America"
"897","Canada",2016,1.66730219400813,"North America"
"898","Canada",2017,1.5908584997743,"North America"
"899","Canada",2018,1.54289555521694,"North America"
"900","Canada",2019,1.51159752222736,"North America"
"901","Cape Verde",1990,11.9639553489602,"Africa"
"902","Cape Verde",1991,12.1234241919154,"Africa"
"903","Cape Verde",1992,12.3864792006143,"Africa"
"904","Cape Verde",1993,12.7758899470068,"Africa"
"905","Cape Verde",1994,13.0719175594153,"Africa"
"906","Cape Verde",1995,13.2831071986233,"Africa"
