"","region","year","urban_population","continent"
"652","Azerbaijan",2001,51.587,"Europe"
"653","Azerbaijan",2002,51.787,"Europe"
"654","Azerbaijan",2003,51.988,"Europe"
"655","Azerbaijan",2004,52.189,"Europe"
"656","Azerbaijan",2005,52.389,"Europe"
"657","Azerbaijan",2006,52.589,"Europe"
"658","Azerbaijan",2007,52.79,"Europe"
"659","Azerbaijan",2008,52.99,"Europe"
"660","Azerbaijan",2009,53.19,"Europe"
"661","Azerbaijan",2010,53.406,"Europe"
"662","Azerbaijan",2011,53.637,"Europe"
"663","Azerbaijan",2012,53.883,"Europe"
"664","Azerbaijan",2013,54.145,"Europe"
"665","Azerbaijan",2014,54.422,"Europe"
"666","Azerbaijan",2015,54.714,"Europe"
"667","Azerbaijan",2016,55.021,"Europe"
"668","Azerbaijan",2017,55.343,"Europe"
"669","Azerbaijan",2018,55.68,"Europe"
"670","Azerbaijan",2019,56.031,"Europe"
"671","Azerbaijan",2020,56.397,"Europe"
"672","Bahamas",1960,59.712,"North America"
"673","Bahamas",1961,60.454,"North America"
"674","Bahamas",1962,61.193,"North America"
"675","Bahamas",1963,61.926,"North America"
"676","Bahamas",1964,62.642,"North America"
"677","Bahamas",1965,63.343,"North America"
"678","Bahamas",1966,64.04,"North America"
"679","Bahamas",1967,64.73,"North America"
"680","Bahamas",1968,65.416,"North America"
"681","Bahamas",1969,66.093,"North America"
"682","Bahamas",1970,66.764,"North America"
"683","Bahamas",1971,67.429,"North America"
"684","Bahamas",1972,68.088,"North America"
"685","Bahamas",1973,68.738,"North America"
"686","Bahamas",1974,69.381,"North America"
"687","Bahamas",1975,70.017,"North America"
"688","Bahamas",1976,70.647,"North America"
"689","Bahamas",1977,71.266,"North America"
"690","Bahamas",1978,71.879,"North America"
"691","Bahamas",1979,72.484,"North America"
"692","Bahamas",1980,73.102,"North America"
"693","Bahamas",1981,73.843,"North America"
"694","Bahamas",1982,74.571,"North America"
"695","Bahamas",1983,75.285,"North America"
"696","Bahamas",1984,75.987,"North America"
"697","Bahamas",1985,76.674,"North America"
"698","Bahamas",1986,77.347,"North America"
"699","Bahamas",1987,78.007,"North America"
"700","Bahamas",1988,78.654,"North America"
"701","Bahamas",1989,79.284,"North America"
"702","Bahamas",1990,79.838,"North America"
"703","Bahamas",1991,80.067,"North America"
"704","Bahamas",1992,80.293,"North America"
"705","Bahamas",1993,80.518,"North America"
"706","Bahamas",1994,80.74,"North America"
"707","Bahamas",1995,80.961,"North America"
"708","Bahamas",1996,81.18,"North America"
"709","Bahamas",1997,81.396,"North America"
"710","Bahamas",1998,81.611,"North America"
"711","Bahamas",1999,81.824,"North America"
"712","Bahamas",2000,82.007,"North America"
"713","Bahamas",2001,82.049,"North America"
"714","Bahamas",2002,82.092,"North America"
"715","Bahamas",2003,82.134,"North America"
"716","Bahamas",2004,82.176,"North America"
"717","Bahamas",2005,82.218,"North America"
"718","Bahamas",2006,82.26,"North America"
"719","Bahamas",2007,82.302,"North America"
"720","Bahamas",2008,82.343,"North America"
"721","Bahamas",2009,82.385,"North America"
"722","Bahamas",2010,82.427,"North America"
"723","Bahamas",2011,82.476,"North America"
"724","Bahamas",2012,82.532,"North America"
"725","Bahamas",2013,82.596,"North America"
"726","Bahamas",2014,82.668,"North America"
"727","Bahamas",2015,82.746,"North America"
"728","Bahamas",2016,82.832,"North America"
"729","Bahamas",2017,82.925,"North America"
"730","Bahamas",2018,83.025,"North America"
"731","Bahamas",2019,83.132,"North America"
"732","Bahamas",2020,83.245,"North America"
"733","Bahrain",1960,82.32,"Asia"
"734","Bahrain",1961,82.337,"Asia"
"735","Bahrain",1962,82.355,"Asia"
"736","Bahrain",1963,82.372,"Asia"
"737","Bahrain",1964,82.389,"Asia"
"738","Bahrain",1965,82.5,"Asia"
"739","Bahrain",1966,82.761,"Asia"
"740","Bahrain",1967,83.019,"Asia"
"741","Bahrain",1968,83.275,"Asia"
"742","Bahrain",1969,83.526,"Asia"
"743","Bahrain",1970,83.775,"Asia"
"744","Bahrain",1971,84.021,"Asia"
"745","Bahrain",1972,84.265,"Asia"
"746","Bahrain",1973,84.504,"Asia"
"747","Bahrain",1974,84.741,"Asia"
"748","Bahrain",1975,84.975,"Asia"
"749","Bahrain",1976,85.206,"Asia"
"750","Bahrain",1977,85.434,"Asia"
"751","Bahrain",1978,85.659,"Asia"
"752","Bahrain",1979,85.882,"Asia"
"753","Bahrain",1980,86.101,"Asia"
"754","Bahrain",1981,86.317,"Asia"
"755","Bahrain",1982,86.531,"Asia"
"756","Bahrain",1983,86.742,"Asia"
"757","Bahrain",1984,86.95,"Asia"
"758","Bahrain",1985,87.155,"Asia"
"759","Bahrain",1986,87.357,"Asia"
"760","Bahrain",1987,87.557,"Asia"
"761","Bahrain",1988,87.754,"Asia"
"762","Bahrain",1989,87.949,"Asia"
"763","Bahrain",1990,88.14,"Asia"
"764","Bahrain",1991,88.329,"Asia"
"765","Bahrain",1992,88.398,"Asia"
"766","Bahrain",1993,88.395,"Asia"
"767","Bahrain",1994,88.392,"Asia"
"768","Bahrain",1995,88.388,"Asia"
"769","Bahrain",1996,88.385,"Asia"
"770","Bahrain",1997,88.382,"Asia"
"771","Bahrain",1998,88.379,"Asia"
"772","Bahrain",1999,88.376,"Asia"
"773","Bahrain",2000,88.372,"Asia"
"774","Bahrain",2001,88.369,"Asia"
"775","Bahrain",2002,88.373,"Asia"
"776","Bahrain",2003,88.383,"Asia"
"777","Bahrain",2004,88.399,"Asia"
"778","Bahrain",2005,88.422,"Asia"
"779","Bahrain",2006,88.452,"Asia"
"780","Bahrain",2007,88.488,"Asia"
"781","Bahrain",2008,88.53,"Asia"
"782","Bahrain",2009,88.579,"Asia"
"783","Bahrain",2010,88.634,"Asia"
"784","Bahrain",2011,88.695,"Asia"
"785","Bahrain",2012,88.762,"Asia"
"786","Bahrain",2013,88.835,"Asia"
"787","Bahrain",2014,88.915,"Asia"
"788","Bahrain",2015,88.999,"Asia"
"789","Bahrain",2016,89.09,"Asia"
"790","Bahrain",2017,89.186,"Asia"
"791","Bahrain",2018,89.287,"Asia"
"792","Bahrain",2019,89.394,"Asia"
"793","Bahrain",2020,89.506,"Asia"
"794","Bangladesh",1960,5.135,"Asia"
"795","Bangladesh",1961,5.278,"Asia"
"796","Bangladesh",1962,5.498,"Asia"
"797","Bangladesh",1963,5.727,"Asia"
"798","Bangladesh",1964,5.964,"Asia"
"799","Bangladesh",1965,6.211,"Asia"
"800","Bangladesh",1966,6.467,"Asia"
"801","Bangladesh",1967,6.733,"Asia"
"802","Bangladesh",1968,7.009,"Asia"
"803","Bangladesh",1969,7.296,"Asia"
"804","Bangladesh",1970,7.593,"Asia"
"805","Bangladesh",1971,7.901,"Asia"
"806","Bangladesh",1972,8.221,"Asia"
"807","Bangladesh",1973,8.553,"Asia"
"808","Bangladesh",1974,9.034,"Asia"
"809","Bangladesh",1975,9.836,"Asia"
"810","Bangladesh",1976,10.701,"Asia"
"811","Bangladesh",1977,11.63,"Asia"
"812","Bangladesh",1978,12.629,"Asia"
"813","Bangladesh",1979,13.701,"Asia"
"814","Bangladesh",1980,14.851,"Asia"
"815","Bangladesh",1981,15.801,"Asia"
"816","Bangladesh",1982,16.212,"Asia"
"817","Bangladesh",1983,16.631,"Asia"
"818","Bangladesh",1984,17.06,"Asia"
"819","Bangladesh",1985,17.496,"Asia"
"820","Bangladesh",1986,17.941,"Asia"
"821","Bangladesh",1987,18.395,"Asia"
"822","Bangladesh",1988,18.859,"Asia"
"823","Bangladesh",1989,19.33,"Asia"
"824","Bangladesh",1990,19.811,"Asia"
"825","Bangladesh",1991,20.257,"Asia"
"826","Bangladesh",1992,20.61,"Asia"
"827","Bangladesh",1993,20.966,"Asia"
"828","Bangladesh",1994,21.328,"Asia"
"829","Bangladesh",1995,21.693,"Asia"
"830","Bangladesh",1996,22.064,"Asia"
"831","Bangladesh",1997,22.438,"Asia"
"832","Bangladesh",1998,22.818,"Asia"
"833","Bangladesh",1999,23.202,"Asia"
"834","Bangladesh",2000,23.59,"Asia"
"835","Bangladesh",2001,24.096,"Asia"
"836","Bangladesh",2002,24.756,"Asia"
"837","Bangladesh",2003,25.429,"Asia"
"838","Bangladesh",2004,26.114,"Asia"
"839","Bangladesh",2005,26.809,"Asia"
"840","Bangladesh",2006,27.517,"Asia"
"841","Bangladesh",2007,28.237,"Asia"
"842","Bangladesh",2008,28.968,"Asia"
"843","Bangladesh",2009,29.709,"Asia"
"844","Bangladesh",2010,30.462,"Asia"
"845","Bangladesh",2011,31.225,"Asia"
"846","Bangladesh",2012,31.993,"Asia"
"847","Bangladesh",2013,32.762,"Asia"
"848","Bangladesh",2014,33.535,"Asia"
"849","Bangladesh",2015,34.308,"Asia"
"850","Bangladesh",2016,35.083,"Asia"
"851","Bangladesh",2017,35.858,"Asia"
"852","Bangladesh",2018,36.632,"Asia"
"853","Bangladesh",2019,37.405,"Asia"
"854","Bangladesh",2020,38.177,"Asia"
"855","Barbados",1960,36.777,"North America"
"856","Barbados",1961,36.849,"North America"
"857","Barbados",1962,36.922,"North America"
"858","Barbados",1963,36.995,"North America"
"859","Barbados",1964,37.068,"North America"
"860","Barbados",1965,37.141,"North America"
"861","Barbados",1966,37.214,"North America"
"862","Barbados",1967,37.287,"North America"
"863","Barbados",1968,37.36,"North America"
"864","Barbados",1969,37.433,"North America"
"865","Barbados",1970,37.55,"North America"
"866","Barbados",1971,37.809,"North America"
"867","Barbados",1972,38.07,"North America"
"868","Barbados",1973,38.331,"North America"
"869","Barbados",1974,38.592,"North America"
"870","Barbados",1975,38.855,"North America"
"871","Barbados",1976,39.118,"North America"
"872","Barbados",1977,39.381,"North America"
"873","Barbados",1978,39.646,"North America"
"874","Barbados",1979,39.91,"North America"
"875","Barbados",1980,40.102,"North America"
"876","Barbados",1981,39.828,"North America"
"877","Barbados",1982,39.554,"North America"
"878","Barbados",1983,39.28,"North America"
"879","Barbados",1984,39.007,"North America"
"880","Barbados",1985,38.736,"North America"
"881","Barbados",1986,38.464,"North America"
"882","Barbados",1987,38.194,"North America"
"883","Barbados",1988,37.923,"North America"
"884","Barbados",1989,37.654,"North America"
"885","Barbados",1990,37.37,"North America"
"886","Barbados",1991,37.006,"North America"
"887","Barbados",1992,36.643,"North America"
"888","Barbados",1993,36.283,"North America"
"889","Barbados",1994,35.924,"North America"
"890","Barbados",1995,35.566,"North America"
"891","Barbados",1996,35.21,"North America"
"892","Barbados",1997,34.856,"North America"
"893","Barbados",1998,34.503,"North America"
"894","Barbados",1999,34.152,"North America"
"895","Barbados",2000,33.827,"North America"
"896","Barbados",2001,33.629,"North America"
"897","Barbados",2002,33.431,"North America"
"898","Barbados",2003,33.234,"North America"
"899","Barbados",2004,33.037,"North America"
"900","Barbados",2005,32.841,"North America"
"901","Barbados",2006,32.646,"North America"
"902","Barbados",2007,32.451,"North America"
"903","Barbados",2008,32.256,"North America"
"904","Barbados",2009,32.063,"North America"
"905","Barbados",2010,31.87,"North America"
"906","Barbados",2011,31.7,"North America"
"907","Barbados",2012,31.553,"North America"
"908","Barbados",2013,31.429,"North America"
"909","Barbados",2014,31.328,"North America"
"910","Barbados",2015,31.249,"North America"
"911","Barbados",2016,31.193,"North America"
"912","Barbados",2017,31.159,"North America"
"913","Barbados",2018,31.147,"North America"
"914","Barbados",2019,31.158,"North America"
"915","Barbados",2020,31.191,"North America"
"916","Belarus",1960,32.401,"Europe"
"917","Belarus",1961,33.522,"Europe"
"918","Belarus",1962,34.663,"Europe"
"919","Belarus",1963,35.822,"Europe"
"920","Belarus",1964,37,"Europe"
"921","Belarus",1965,38.127,"Europe"
"922","Belarus",1966,39.269,"Europe"
"923","Belarus",1967,40.422,"Europe"
"924","Belarus",1968,41.588,"Europe"
"925","Belarus",1969,42.76,"Europe"
"926","Belarus",1970,44.01,"Europe"
"927","Belarus",1971,45.349,"Europe"
"928","Belarus",1972,46.697,"Europe"
"929","Belarus",1973,48.046,"Europe"
"930","Belarus",1974,49.4,"Europe"
"931","Belarus",1975,50.614,"Europe"
"932","Belarus",1976,51.829,"Europe"
"933","Belarus",1977,53.039,"Europe"
"934","Belarus",1978,54.247,"Europe"
"935","Belarus",1979,55.402,"Europe"
"936","Belarus",1980,56.498,"Europe"
"937","Belarus",1981,57.584,"Europe"
"938","Belarus",1982,58.664,"Europe"
"939","Belarus",1983,59.736,"Europe"
"940","Belarus",1984,60.8,"Europe"
"941","Belarus",1985,61.833,"Europe"
"942","Belarus",1986,62.857,"Europe"
"943","Belarus",1987,63.87,"Europe"
"944","Belarus",1988,64.872,"Europe"
"945","Belarus",1989,65.585,"Europe"
"946","Belarus",1990,65.981,"Europe"
"947","Belarus",1991,66.374,"Europe"
"948","Belarus",1992,66.766,"Europe"
"949","Belarus",1993,67.155,"Europe"
"950","Belarus",1994,67.541,"Europe"
"951","Belarus",1995,67.926,"Europe"
"952","Belarus",1996,68.308,"Europe"
"953","Belarus",1997,68.687,"Europe"
"954","Belarus",1998,69.064,"Europe"
"955","Belarus",1999,69.482,"Europe"
"956","Belarus",2000,69.973,"Europe"
"957","Belarus",2001,70.458,"Europe"
"958","Belarus",2002,70.939,"Europe"
"959","Belarus",2003,71.415,"Europe"
"960","Belarus",2004,71.887,"Europe"
"961","Belarus",2005,72.354,"Europe"
"962","Belarus",2006,72.816,"Europe"
"963","Belarus",2007,73.273,"Europe"
"964","Belarus",2008,73.726,"Europe"
"965","Belarus",2009,74.172,"Europe"
"966","Belarus",2010,74.672,"Europe"
"967","Belarus",2011,75.188,"Europe"
"968","Belarus",2012,75.697,"Europe"
"969","Belarus",2013,76.199,"Europe"
"970","Belarus",2014,76.693,"Europe"
"971","Belarus",2015,77.181,"Europe"
"972","Belarus",2016,77.661,"Europe"
"973","Belarus",2017,78.134,"Europe"
"974","Belarus",2018,78.595,"Europe"
"975","Belarus",2019,79.044,"Europe"
"976","Belarus",2020,79.483,"Europe"
"977","Belgium",1960,92.46,"Europe"
"978","Belgium",1961,92.554,"Europe"
"979","Belgium",1962,92.679,"Europe"
"980","Belgium",1963,92.835,"Europe"
"981","Belgium",1964,92.988,"Europe"
"982","Belgium",1965,93.137,"Europe"
"983","Belgium",1966,93.284,"Europe"
"984","Belgium",1967,93.428,"Europe"
"985","Belgium",1968,93.569,"Europe"
"986","Belgium",1969,93.707,"Europe"
"987","Belgium",1970,93.843,"Europe"
"988","Belgium",1971,93.976,"Europe"
"989","Belgium",1972,94.106,"Europe"
"990","Belgium",1973,94.233,"Europe"
"991","Belgium",1974,94.358,"Europe"
"992","Belgium",1975,94.48,"Europe"
"993","Belgium",1976,94.6,"Europe"
"994","Belgium",1977,94.806,"Europe"
"995","Belgium",1978,95.005,"Europe"
"996","Belgium",1979,95.196,"Europe"
"997","Belgium",1980,95.381,"Europe"
"998","Belgium",1981,95.535,"Europe"
"999","Belgium",1982,95.637,"Europe"
"1000","Belgium",1983,95.737,"Europe"
"1001","Belgium",1984,95.835,"Europe"
"1002","Belgium",1985,95.93,"Europe"
"1003","Belgium",1986,96.023,"Europe"
"1004","Belgium",1987,96.115,"Europe"
"1005","Belgium",1988,96.204,"Europe"
"1006","Belgium",1989,96.292,"Europe"
"1007","Belgium",1990,96.377,"Europe"
"1008","Belgium",1991,96.461,"Europe"
"1009","Belgium",1992,96.542,"Europe"
"1010","Belgium",1993,96.622,"Europe"
"1011","Belgium",1994,96.7,"Europe"
"1012","Belgium",1995,96.777,"Europe"
"1013","Belgium",1996,96.851,"Europe"
"1014","Belgium",1997,96.924,"Europe"
"1015","Belgium",1998,96.996,"Europe"
"1016","Belgium",1999,97.065,"Europe"
"1017","Belgium",2000,97.129,"Europe"
"1018","Belgium",2001,97.186,"Europe"
"1019","Belgium",2002,97.241,"Europe"
"1020","Belgium",2003,97.296,"Europe"
"1021","Belgium",2004,97.35,"Europe"
"1022","Belgium",2005,97.403,"Europe"
"1023","Belgium",2006,97.454,"Europe"
"1024","Belgium",2007,97.505,"Europe"
"1025","Belgium",2008,97.555,"Europe"
"1026","Belgium",2009,97.603,"Europe"
"1027","Belgium",2010,97.651,"Europe"
"1028","Belgium",2011,97.698,"Europe"
"1029","Belgium",2012,97.744,"Europe"
"1030","Belgium",2013,97.789,"Europe"
"1031","Belgium",2014,97.833,"Europe"
"1032","Belgium",2015,97.876,"Europe"
"1033","Belgium",2016,97.919,"Europe"
"1034","Belgium",2017,97.961,"Europe"
"1035","Belgium",2018,98.001,"Europe"
"1036","Belgium",2019,98.041,"Europe"
"1037","Belgium",2020,98.079,"Europe"
"1038","Belize",1960,54.028,"North America"
"1039","Belize",1961,53.72,"North America"
"1040","Belize",1962,53.41,"North America"
"1041","Belize",1963,53.101,"North America"
"1042","Belize",1964,52.79,"North America"
"1043","Belize",1965,52.481,"North America"
"1044","Belize",1966,52.17,"North America"
"1045","Belize",1967,51.86,"North America"
"1046","Belize",1968,51.549,"North America"
"1047","Belize",1969,51.238,"North America"
"1048","Belize",1970,50.963,"North America"
"1049","Belize",1971,50.805,"North America"
"1050","Belize",1972,50.646,"North America"
"1051","Belize",1973,50.488,"North America"
"1052","Belize",1974,50.329,"North America"
"1053","Belize",1975,50.171,"North America"
"1054","Belize",1976,50.012,"North America"
"1055","Belize",1977,49.854,"North America"
"1056","Belize",1978,49.695,"North America"
"1057","Belize",1979,49.537,"North America"
"1058","Belize",1980,49.374,"North America"
"1059","Belize",1981,49.183,"North America"
"1060","Belize",1982,48.992,"North America"
"1061","Belize",1983,48.801,"North America"
"1062","Belize",1984,48.61,"North America"
"1063","Belize",1985,48.419,"North America"
"1064","Belize",1986,48.228,"North America"
"1065","Belize",1987,48.037,"North America"
"1066","Belize",1988,47.846,"North America"
"1067","Belize",1989,47.655,"North America"
"1068","Belize",1990,47.465,"North America"
"1069","Belize",1991,47.271,"North America"
"1070","Belize",1992,47.059,"North America"
"1071","Belize",1993,46.848,"North America"
"1072","Belize",1994,46.637,"North America"
"1073","Belize",1995,46.425,"North America"
"1074","Belize",1996,46.214,"North America"
"1075","Belize",1997,46.003,"North America"
"1076","Belize",1998,45.793,"North America"
"1077","Belize",1999,45.582,"North America"
"1078","Belize",2000,45.398,"North America"
"1079","Belize",2001,45.381,"North America"
"1080","Belize",2002,45.364,"North America"
"1081","Belize",2003,45.347,"North America"
"1082","Belize",2004,45.33,"North America"
"1083","Belize",2005,45.313,"North America"
"1084","Belize",2006,45.296,"North America"
"1085","Belize",2007,45.279,"North America"
"1086","Belize",2008,45.262,"North America"
"1087","Belize",2009,45.245,"North America"
"1088","Belize",2010,45.228,"North America"
"1089","Belize",2011,45.228,"North America"
"1090","Belize",2012,45.246,"North America"
"1091","Belize",2013,45.282,"North America"
"1092","Belize",2014,45.335,"North America"
"1093","Belize",2015,45.406,"North America"
"1094","Belize",2016,45.495,"North America"
"1095","Belize",2017,45.601,"North America"
"1096","Belize",2018,45.724,"North America"
"1097","Belize",2019,45.866,"North America"
"1098","Belize",2020,46.025,"North America"
"1099","Benin",1960,9.275,"Africa"
"1100","Benin",1961,9.856,"Africa"
"1101","Benin",1962,10.47,"Africa"
"1102","Benin",1963,11.118,"Africa"
"1103","Benin",1964,11.801,"Africa"
"1104","Benin",1965,12.519,"Africa"
"1105","Benin",1966,13.275,"Africa"
"1106","Benin",1967,14.069,"Africa"
"1107","Benin",1968,14.903,"Africa"
"1108","Benin",1969,15.776,"Africa"
"1109","Benin",1970,16.691,"Africa"
"1110","Benin",1971,17.647,"Africa"
"1111","Benin",1972,18.648,"Africa"
"1112","Benin",1973,19.689,"Africa"
"1113","Benin",1974,20.775,"Africa"
"1114","Benin",1975,21.904,"Africa"
"1115","Benin",1976,23.079,"Africa"
"1116","Benin",1977,24.293,"Africa"
"1117","Benin",1978,25.552,"Africa"
"1118","Benin",1979,26.676,"Africa"
"1119","Benin",1980,27.339,"Africa"
"1120","Benin",1981,28.01,"Africa"
"1121","Benin",1982,28.692,"Africa"
"1122","Benin",1983,29.384,"Africa"
"1123","Benin",1984,30.086,"Africa"
"1124","Benin",1985,30.796,"Africa"
"1125","Benin",1986,31.517,"Africa"
"1126","Benin",1987,32.246,"Africa"
"1127","Benin",1988,32.985,"Africa"
"1128","Benin",1989,33.73,"Africa"
"1129","Benin",1990,34.485,"Africa"
"1130","Benin",1991,35.247,"Africa"
"1131","Benin",1992,35.827,"Africa"
