"","region","year","working_hours","continent"
"1","Argentina",1950,2034,"South America"
"2","Argentina",1951,2037.8667,"South America"
"3","Argentina",1952,2041.7408,"South America"
"4","Argentina",1953,2045.6223,"South America"
"5","Argentina",1954,2049.5112,"South America"
"6","Argentina",1955,2053.4075,"South America"
"7","Argentina",1956,2057.311,"South America"
"8","Argentina",1957,2061.2222,"South America"
"9","Argentina",1958,2065.1406,"South America"
"10","Argentina",1959,2069.0667,"South America"
"11","Argentina",1960,2073,"South America"
"12","Argentina",1961,2066.2004,"South America"
"13","Argentina",1962,2059.4233,"South America"
"14","Argentina",1963,2052.6685,"South America"
"15","Argentina",1964,2045.9355,"South America"
"16","Argentina",1965,2039.2249,"South America"
"17","Argentina",1966,2032.5361,"South America"
"18","Argentina",1967,2025.8694,"South America"
"19","Argentina",1968,2019.2245,"South America"
"20","Argentina",1969,2012.6013,"South America"
"21","Argentina",1970,2006,"South America"
"22","Argentina",1971,2002.6611,"South America"
"23","Argentina",1972,1999.3278,"South America"
"24","Argentina",1973,1996,"South America"
"25","Argentina",1974,1992.8422,"South America"
"26","Argentina",1975,1989.6893,"South America"
"27","Argentina",1976,1986.5415,"South America"
"28","Argentina",1977,1983.3987,"South America"
"29","Argentina",1978,1980.2609,"South America"
"30","Argentina",1979,1977.1279,"South America"
"31","Argentina",1980,1974,"South America"
"32","Argentina",1981,1961.2301,"South America"
"33","Argentina",1982,1948.5427,"South America"
"34","Argentina",1983,1935.9375,"South America"
"35","Argentina",1984,1923.4137,"South America"
"36","Argentina",1985,1910.9711,"South America"
"37","Argentina",1986,1898.6089,"South America"
"38","Argentina",1987,1886.3267,"South America"
"39","Argentina",1988,1874.1238,"South America"
"40","Argentina",1989,1862,"South America"
"41","Argentina",1990,1850,"South America"
"42","Argentina",1991,1837.9608,"South America"
"43","Argentina",1992,1826,"South America"
"44","Argentina",1993,1850.3378,"South America"
"45","Argentina",1994,1875,"South America"
"46","Argentina",1995,1881.9612,"South America"
"47","Argentina",1996,1888.9481,"South America"
"48","Argentina",1997,1895.9611,"South America"
"49","Argentina",1998,1903,"South America"
"50","Argentina",1999,1887.285,"South America"
"51","Argentina",2000,1862.1362,"South America"
"52","Argentina",2001,1811.1526,"South America"
"53","Argentina",2002,1710.0365,"South America"
"54","Argentina",2003,1713.5746,"South America"
"55","Argentina",2004,1730.8173,"South America"
"56","Argentina",2005,1761.3994,"South America"
"57","Argentina",2006,1765.6013,"South America"
"58","Argentina",2007,1780.5565,"South America"
"59","Argentina",2008,1781.4246,"South America"
"60","Argentina",2009,1742.9043,"South America"
"61","Argentina",2010,1751.7655,"South America"
"62","Argentina",2011,1750.9741,"South America"
"63","Argentina",2012,1726.2584,"South America"
"64","Argentina",2013,1714.8711,"South America"
"65","Argentina",2014,1695.364,"South America"
"66","Argentina",2015,1691.5363,"South America"
"67","Argentina",2016,1691.5363,"South America"
"68","Argentina",2017,1691.5363,"South America"
"69","Australia",1870,2792,"Oceania"
"70","Australia",1880,2647,"Oceania"
"71","Australia",1890,2501,"Oceania"
"72","Australia",1900,2385,"Oceania"
"73","Australia",1913,2214,"Oceania"
"74","Australia",1929,2186,"Oceania"
"75","Australia",1938,2109,"Oceania"
"76","Australia",1950,2178.2456,"Oceania"
"77","Australia",1951,2158.1013,"Oceania"
"78","Australia",1952,2138.1436,"Oceania"
"79","Australia",1953,2118.3701,"Oceania"
"80","Australia",1954,2098.7798,"Oceania"
"81","Australia",1955,2079.3704,"Oceania"
"82","Australia",1956,2060.1406,"Oceania"
"83","Australia",1957,2041.0886,"Oceania"
"84","Australia",1958,2022.2129,"Oceania"
"85","Australia",1959,2003.5116,"Oceania"
"86","Australia",1960,1984.9834,"Oceania"
"87","Australia",1961,1981.3214,"Oceania"
"88","Australia",1962,1977.6663,"Oceania"
"89","Australia",1963,1974.0178,"Oceania"
"90","Australia",1964,1970.3761,"Oceania"
"91","Australia",1965,1966.7411,"Oceania"
"92","Australia",1966,1963.1128,"Oceania"
"93","Australia",1967,1959.4912,"Oceania"
"94","Australia",1968,1955.8762,"Oceania"
"95","Australia",1969,1952.2679,"Oceania"
"96","Australia",1970,1948.6664,"Oceania"
"97","Australia",1971,1929.967,"Oceania"
"98","Australia",1972,1909.5677,"Oceania"
"99","Australia",1973,1896.1807,"Oceania"
"100","Australia",1974,1913.4988,"Oceania"
"101","Australia",1975,1900.218,"Oceania"
"102","Australia",1976,1910.6301,"Oceania"
"103","Australia",1977,1912.4364,"Oceania"
"104","Australia",1978,1913.2864,"Oceania"
"105","Australia",1979,1918.705,"Oceania"
"106","Australia",1980,1919.1102,"Oceania"
"107","Australia",1981,1900.6442,"Oceania"
"108","Australia",1982,1881.5066,"Oceania"
"109","Australia",1983,1869.0269,"Oceania"
"110","Australia",1984,1883.6864,"Oceania"
"111","Australia",1985,1870.23,"Oceania"
"112","Australia",1986,1880.6699,"Oceania"
"113","Australia",1987,1877.5311,"Oceania"
"114","Australia",1988,1874.5796,"Oceania"
"115","Australia",1989,1887.2697,"Oceania"
"116","Australia",1990,1867.9515,"Oceania"
"117","Australia",1991,1853.8984,"Oceania"
"118","Australia",1992,1851.8408,"Oceania"
"119","Australia",1993,1869.6207,"Oceania"
"120","Australia",1994,1877.7278,"Oceania"
"121","Australia",1995,1875.9148,"Oceania"
"122","Australia",1996,1868.7593,"Oceania"
"123","Australia",1997,1867.0762,"Oceania"
"124","Australia",1998,1851.2338,"Oceania"
"125","Australia",1999,1855.8291,"Oceania"
"126","Australia",2000,1854.0353,"Oceania"
"127","Australia",2001,1818.213,"Oceania"
"128","Australia",2002,1814.1021,"Oceania"
"129","Australia",2003,1806.7209,"Oceania"
"130","Australia",2004,1805.0198,"Oceania"
"131","Australia",2005,1803.0101,"Oceania"
"132","Australia",2006,1791.9933,"Oceania"
"133","Australia",2007,1792.6515,"Oceania"
"134","Australia",2008,1790.54,"Oceania"
"135","Australia",2009,1761.7957,"Oceania"
"136","Australia",2010,1769.3094,"Oceania"
"137","Australia",2011,1768.6494,"Oceania"
"138","Australia",2012,1759.5193,"Oceania"
"139","Australia",2013,1755.8271,"Oceania"
"140","Australia",2014,1747.937,"Oceania"
"141","Australia",2015,1747.009,"Oceania"
"142","Australia",2016,1734.215,"Oceania"
"143","Australia",2017,1731.4943,"Oceania"
"144","Austria",1950,2085.6694,"Europe"
"145","Austria",1951,2083.0156,"Europe"
"146","Austria",1952,2080.3652,"Europe"
"147","Austria",1953,2077.718,"Europe"
"148","Austria",1954,2075.0742,"Europe"
"149","Austria",1955,2072.4338,"Europe"
"150","Austria",1956,2069.7966,"Europe"
"151","Austria",1957,2067.1631,"Europe"
"152","Austria",1958,2064.5327,"Europe"
"153","Austria",1959,2061.9058,"Europe"
"154","Austria",1960,2059.282,"Europe"
"155","Austria",1961,2046.6298,"Europe"
"156","Austria",1962,2034.0552,"Europe"
"157","Austria",1963,2021.558,"Europe"
"158","Austria",1964,2009.1375,"Europe"
"159","Austria",1965,1996.7932,"Europe"
"160","Austria",1966,1984.5249,"Europe"
"161","Austria",1967,1972.3319,"Europe"
"162","Austria",1968,1960.2139,"Europe"
"163","Austria",1969,1948.1703,"Europe"
"164","Austria",1970,1890.1375,"Europe"
"165","Austria",1971,1885.288,"Europe"
"166","Austria",1972,1905.7499,"Europe"
"167","Austria",1973,1900.7313,"Europe"
"168","Austria",1974,1978.6625,"Europe"
"169","Austria",1975,1903.9717,"Europe"
"170","Austria",1976,1898.0424,"Europe"
"171","Austria",1977,1904.7831,"Europe"
"172","Austria",1978,1844.0676,"Europe"
"173","Austria",1979,1876.6804,"Europe"
"174","Austria",1980,1881.0354,"Europe"
"175","Austria",1981,1819.1412,"Europe"
"176","Austria",1982,1835.1189,"Europe"
"177","Austria",1983,1829.9122,"Europe"
"178","Austria",1984,1825.9255,"Europe"
"179","Austria",1985,1821.5303,"Europe"
"180","Austria",1986,1820.7109,"Europe"
"181","Austria",1987,1808.7163,"Europe"
"182","Austria",1988,1812.1312,"Europe"
"183","Austria",1989,1825.2433,"Europe"
"184","Austria",1990,1826.0298,"Europe"
"185","Austria",1991,1836.4442,"Europe"
"186","Austria",1992,1804.9314,"Europe"
"187","Austria",1993,1802.2981,"Europe"
"188","Austria",1994,1800.5381,"Europe"
"189","Austria",1995,1774.4364,"Europe"
"190","Austria",1996,1807.2706,"Europe"
"191","Austria",1997,1815.692,"Europe"
"192","Austria",1998,1794.0305,"Europe"
"193","Austria",1999,1797.9713,"Europe"
"194","Austria",2000,1798.4323,"Europe"
"195","Austria",2001,1785.4202,"Europe"
"196","Austria",2002,1782.8479,"Europe"
"197","Austria",2003,1773.9779,"Europe"
"198","Austria",2004,1776.4658,"Europe"
"199","Austria",2005,1752.4894,"Europe"
"200","Austria",2006,1735.6696,"Europe"
"201","Austria",2007,1724.7792,"Europe"
"202","Austria",2008,1717.1951,"Europe"
"203","Austria",2009,1673.0751,"Europe"
"204","Austria",2010,1665.8439,"Europe"
"205","Austria",2011,1671.6877,"Europe"
"206","Austria",2012,1647.8529,"Europe"
"207","Austria",2013,1632.0676,"Europe"
"208","Austria",2014,1621.5658,"Europe"
"209","Austria",2015,1598.8944,"Europe"
"210","Austria",2016,1609.3523,"Europe"
"211","Austria",2017,1613.0519,"Europe"
"212","Bangladesh",1970,2071.4104,"Asia"
"213","Bangladesh",1971,2075.1843,"Asia"
"214","Bangladesh",1972,2078.1372,"Asia"
"215","Bangladesh",1973,2079.9597,"Asia"
"216","Bangladesh",1974,2081.0764,"Asia"
"217","Bangladesh",1975,2085.5564,"Asia"
"218","Bangladesh",1976,2087.4951,"Asia"
"219","Bangladesh",1977,2089.5979,"Asia"
"220","Bangladesh",1978,2092.1418,"Asia"
"221","Bangladesh",1979,2095.2627,"Asia"
"222","Bangladesh",1980,2099.0146,"Asia"
"223","Bangladesh",1981,2103.7871,"Asia"
"224","Bangladesh",1982,2117.376,"Asia"
"225","Bangladesh",1983,2130.7109,"Asia"
"226","Bangladesh",1984,2143.5508,"Asia"
"227","Bangladesh",1985,2111.8611,"Asia"
"228","Bangladesh",1986,2083.7917,"Asia"
"229","Bangladesh",1987,2066.4663,"Asia"
"230","Bangladesh",1988,2052.2288,"Asia"
"231","Bangladesh",1989,2040.8845,"Asia"
"232","Bangladesh",1990,2122.0144,"Asia"
"233","Bangladesh",1991,2204.1492,"Asia"
"234","Bangladesh",1992,2182.9199,"Asia"
"235","Bangladesh",1993,2162.833,"Asia"
"236","Bangladesh",1994,2143.9639,"Asia"
"237","Bangladesh",1995,2126.3477,"Asia"
"238","Bangladesh",1996,2111.6362,"Asia"
"239","Bangladesh",1997,2141.6018,"Asia"
"240","Bangladesh",1998,2169.1011,"Asia"
"241","Bangladesh",1999,2194.2813,"Asia"
"242","Bangladesh",2000,2216.7761,"Asia"
"243","Bangladesh",2001,2129.5923,"Asia"
"244","Bangladesh",2002,2044.2791,"Asia"
"245","Bangladesh",2003,1960.5166,"Asia"
"246","Bangladesh",2004,2061.4739,"Asia"
"247","Bangladesh",2005,2160.9841,"Asia"
"248","Bangladesh",2006,2259.6313,"Asia"
"249","Bangladesh",2007,2245.3359,"Asia"
"250","Bangladesh",2008,2239.2898,"Asia"
"251","Bangladesh",2009,2241.0042,"Asia"
"252","Bangladesh",2010,2250.1528,"Asia"
"253","Bangladesh",2011,2311.7678,"Asia"
"254","Bangladesh",2012,2274.5391,"Asia"
"255","Bangladesh",2013,2231.4285,"Asia"
"256","Bangladesh",2014,2231.8721,"Asia"
"257","Bangladesh",2015,2232.3542,"Asia"
"258","Bangladesh",2016,2232.3542,"Asia"
"259","Bangladesh",2017,2232.3542,"Asia"
"260","Barbados",1991,1658.1062,"North America"
"261","Barbados",1992,1638.2186,"North America"
"262","Barbados",1993,1660.3339,"North America"
"263","Barbados",1994,1675.1111,"North America"
"264","Barbados",1995,1694.7531,"North America"
"265","Barbados",1996,1717.1149,"North America"
"266","Barbados",1997,1727.7413,"North America"
"267","Barbados",1998,1728.5961,"North America"
"268","Barbados",1999,1733.9471,"North America"
"269","Barbados",2000,1753.2524,"North America"
"270","Barbados",2001,1764.2705,"North America"
"271","Belgium",1870,3483,"Europe"
"272","Belgium",1880,3344,"Europe"
"273","Belgium",1890,3177,"Europe"
"274","Belgium",1900,3064,"Europe"
"275","Belgium",1913,2841,"Europe"
"276","Belgium",1929,2229,"Europe"
"277","Belgium",1938,2196,"Europe"
"278","Belgium",1950,2106.1504,"Europe"
"279","Belgium",1951,2095.8718,"Europe"
"280","Belgium",1952,2085.6436,"Europe"
"281","Belgium",1953,2075.4653,"Europe"
"282","Belgium",1954,2065.3364,"Europe"
"283","Belgium",1955,2055.2573,"Europe"
"284","Belgium",1956,2045.2272,"Europe"
"285","Belgium",1957,2035.246,"Europe"
"286","Belgium",1958,2025.3136,"Europe"
"287","Belgium",1959,2015.4296,"Europe"
"288","Belgium",1960,2005.5939,"Europe"
"289","Belgium",1961,1993.6304,"Europe"
"290","Belgium",1962,1981.738,"Europe"
"291","Belgium",1963,1969.9169,"Europe"
"292","Belgium",1964,1958.166,"Europe"
"293","Belgium",1965,1946.4854,"Europe"
"294","Belgium",1966,1934.8744,"Europe"
"295","Belgium",1967,1923.3326,"Europe"
"296","Belgium",1968,1911.8597,"Europe"
"297","Belgium",1969,1900.4553,"Europe"
"298","Belgium",1970,1889.1189,"Europe"
"299","Belgium",1971,1879.7579,"Europe"
"300","Belgium",1972,1853.5769,"Europe"
"301","Belgium",1973,1827.1119,"Europe"
"302","Belgium",1974,1797.0769,"Europe"
"303","Belgium",1975,1787.1979,"Europe"
"304","Belgium",1976,1787.9839,"Europe"
"305","Belgium",1977,1762.5139,"Europe"
"306","Belgium",1978,1743.7579,"Europe"
"307","Belgium",1979,1726.9879,"Europe"
"308","Belgium",1980,1707.126,"Europe"
"309","Belgium",1981,1683.522,"Europe"
"310","Belgium",1982,1669.516,"Europe"
"311","Belgium",1983,1675.5209,"Europe"
"312","Belgium",1984,1699.528,"Europe"
"313","Belgium",1985,1705.5309,"Europe"
"314","Belgium",1986,1685.5239,"Europe"
"315","Belgium",1987,1670.5179,"Europe"
"316","Belgium",1988,1658.516,"Europe"
"317","Belgium",1989,1649.511,"Europe"
"318","Belgium",1990,1663.517,"Europe"
"319","Belgium",1991,1626.5049,"Europe"
"320","Belgium",1992,1603.4989,"Europe"
"321","Belgium",1993,1559.4839,"Europe"
"322","Belgium",1994,1559.4839,"Europe"
"323","Belgium",1995,1585.4919,"Europe"
"324","Belgium",1996,1559.4839,"Europe"
"325","Belgium",1997,1572.4879,"Europe"
"326","Belgium",1998,1583.491,"Europe"
"327","Belgium",1999,1582.491,"Europe"
"328","Belgium",2000,1594.8505,"Europe"
"329","Belgium",2001,1588.3749,"Europe"
"330","Belgium",2002,1582.7155,"Europe"
"331","Belgium",2003,1577.7917,"Europe"
"332","Belgium",2004,1572.9613,"Europe"
"333","Belgium",2005,1565.4303,"Europe"
"334","Belgium",2006,1572.2457,"Europe"
"335","Belgium",2007,1576.6563,"Europe"
"336","Belgium",2008,1569.9797,"Europe"
"337","Belgium",2009,1548.1161,"Europe"
"338","Belgium",2010,1545.848,"Europe"
"339","Belgium",2011,1559.6238,"Europe"
"340","Belgium",2012,1559.9052,"Europe"
"341","Belgium",2013,1558.0079,"Europe"
"342","Belgium",2014,1555.2025,"Europe"
"343","Belgium",2015,1544.61,"Europe"
"344","Belgium",2016,1545.8151,"Europe"
"345","Belgium",2017,1544.269,"Europe"
"346","Brazil",1950,2042,"South America"
"347","Brazil",1951,2051.0186,"South America"
"348","Brazil",1952,2060.0771,"South America"
"349","Brazil",1953,2069.1755,"South America"
"350","Brazil",1954,2078.3142,"South America"
"351","Brazil",1955,2087.4932,"South America"
"352","Brazil",1956,2096.7129,"South America"
"353","Brazil",1957,2105.9731,"South America"
"354","Brazil",1958,2115.2742,"South America"
"355","Brazil",1959,2124.6165,"South America"
"356","Brazil",1960,2134,"South America"
"357","Brazil",1961,2135.0974,"South America"
"358","Brazil",1962,2136.1956,"South America"
"359","Brazil",1963,2137.2939,"South America"
"360","Brazil",1964,2138.3933,"South America"
"361","Brazil",1965,2139.4929,"South America"
"362","Brazil",1966,2140.5933,"South America"
"363","Brazil",1967,2141.6941,"South America"
"364","Brazil",1968,2142.7954,"South America"
"365","Brazil",1969,2143.8975,"South America"
"366","Brazil",1970,2145,"South America"
"367","Brazil",1971,2128.5408,"South America"
"368","Brazil",1972,2112.2078,"South America"
"369","Brazil",1973,2096,"South America"
"370","Brazil",1974,2079.7708,"South America"
"371","Brazil",1975,2063.667,"South America"
"372","Brazil",1976,2047.6881,"South America"
"373","Brazil",1977,2031.8329,"South America"
"374","Brazil",1978,2016.1005,"South America"
"375","Brazil",1979,2000.4897,"South America"
"376","Brazil",1980,1985,"South America"
"377","Brazil",1981,1974.0968,"South America"
"378","Brazil",1982,1963.2535,"South America"
"379","Brazil",1983,1952.4698,"South America"
"380","Brazil",1984,1941.7454,"South America"
"381","Brazil",1985,1931.0797,"South America"
"382","Brazil",1986,1920.4728,"South America"
"383","Brazil",1987,1909.924,"South America"
"384","Brazil",1988,1899.4332,"South America"
"385","Brazil",1989,1889,"South America"
"386","Brazil",1990,1879,"South America"
"387","Brazil",1991,1868.4705,"South America"
"388","Brazil",1992,1858,"South America"
"389","Brazil",1993,1858.9998,"South America"
"390","Brazil",1994,1860,"South America"
"391","Brazil",1995,1855.2317,"South America"
"392","Brazil",1996,1850.4756,"South America"
"393","Brazil",1997,1845.7317,"South America"
"394","Brazil",1998,1841,"South America"
"395","Brazil",1999,1813.8428,"South America"
"396","Brazil",2000,1837.927,"South America"
"397","Brazil",2001,1828.3264,"South America"
"398","Brazil",2002,1818.7257,"South America"
"399","Brazil",2003,1811.1825,"South America"
"400","Brazil",2004,1803.1261,"South America"
"401","Brazil",2005,1783.1312,"South America"
"402","Brazil",2006,1778.7123,"South America"
"403","Brazil",2007,1781.6913,"South America"
"404","Brazil",2008,1784.6703,"South America"
"405","Brazil",2009,1779.3353,"South America"
"406","Brazil",2010,1779.5791,"South America"
"407","Brazil",2011,1773.1746,"South America"
"408","Brazil",2012,1766.77,"South America"
"409","Brazil",2013,1755.6323,"South America"
"410","Brazil",2014,1739.4747,"South America"
"411","Brazil",2015,1709.4856,"South America"
"412","Brazil",2016,1709.4856,"South America"
"413","Brazil",2017,1709.4856,"South America"
"414","Bulgaria",1995,1710.674,"Europe"
"415","Bulgaria",1996,1708.2025,"Europe"
"416","Bulgaria",1997,1706.8674,"Europe"
"417","Bulgaria",1998,1649.981,"Europe"
"418","Bulgaria",1999,1669.4999,"Europe"
"419","Bulgaria",2000,1640.2538,"Europe"
"420","Bulgaria",2001,1651.8589,"Europe"
"421","Bulgaria",2002,1651.2594,"Europe"
"422","Bulgaria",2003,1640.5111,"Europe"
"423","Bulgaria",2004,1663.6887,"Europe"
"424","Bulgaria",2005,1658.6464,"Europe"
"425","Bulgaria",2006,1654.1027,"Europe"
"426","Bulgaria",2007,1654.5214,"Europe"
"427","Bulgaria",2008,1693.5959,"Europe"
"428","Bulgaria",2009,1646.2753,"Europe"
"429","Bulgaria",2010,1644.8379,"Europe"
"430","Bulgaria",2011,1643.5928,"Europe"
"431","Bulgaria",2012,1644.4498,"Europe"
"432","Bulgaria",2013,1644.9795,"Europe"
"433","Bulgaria",2014,1644.059,"Europe"
"434","Bulgaria",2015,1644.3853,"Europe"
"435","Bulgaria",2016,1643.5475,"Europe"
"436","Bulgaria",2017,1643.5475,"Europe"
"437","Cambodia",1993,2190.6436,"Asia"
"438","Cambodia",1994,2160.658,"Asia"
"439","Cambodia",1995,2187.2813,"Asia"
"440","Cambodia",1996,2191.9963,"Asia"
"441","Cambodia",1997,2202.3345,"Asia"
"442","Cambodia",1998,2239.2913,"Asia"
"443","Cambodia",1999,2265.4268,"Asia"
"444","Cambodia",2000,2296.8909,"Asia"
"445","Cambodia",2001,2321.0562,"Asia"
"446","Cambodia",2002,2367.1667,"Asia"
"447","Cambodia",2003,2366.4758,"Asia"
"448","Cambodia",2004,2374.304,"Asia"
"449","Cambodia",2005,2373.7581,"Asia"
"450","Cambodia",2006,2374.1353,"Asia"
"451","Cambodia",2007,2380.8865,"Asia"
"452","Cambodia",2008,2382.5652,"Asia"
"453","Cambodia",2009,2389.0847,"Asia"
"454","Cambodia",2010,2390.1621,"Asia"
"455","Cambodia",2011,2408.062,"Asia"
"456","Cambodia",2012,2414.2522,"Asia"
"457","Cambodia",2013,2423.9707,"Asia"
"458","Cambodia",2014,2442.6956,"Asia"
"459","Cambodia",2015,2455.5508,"Asia"
"460","Cambodia",2016,2455.5508,"Asia"
"461","Cambodia",2017,2455.5508,"Asia"
"462","Canada",1870,2845,"North America"
"463","Canada",1880,2934,"North America"
"464","Canada",1890,3017,"North America"
"465","Canada",1900,3102,"North America"
"466","Canada",1913,2868,"North America"
"467","Canada",1929,2354,"North America"
"468","Canada",1938,2212,"North America"
"469","Canada",1950,2209.2341,"North America"
"470","Canada",1951,2194.1836,"North America"
"471","Canada",1952,2181.9395,"North America"
"472","Canada",1953,2180.5283,"North America"
"473","Canada",1954,2172.6038,"North America"
"474","Canada",1955,2154.6565,"North America"
"475","Canada",1956,2142.2791,"North America"
"476","Canada",1957,2122.9817,"North America"
"477","Canada",1958,2107.6152,"North America"
"478","Canada",1959,2104.4343,"North America"
"479","Canada",1960,2090.8059,"North America"
"480","Canada",1961,2066.4954,"North America"
"481","Canada",1962,2065.0449,"North America"
"482","Canada",1963,2050.3577,"North America"
"483","Canada",1964,2039.1084,"North America"
"484","Canada",1965,2021.2146,"North America"
"485","Canada",1966,1995.1143,"North America"
"486","Canada",1967,1985.5981,"North America"
"487","Canada",1968,1961.4777,"North America"
"488","Canada",1969,1942.4684,"North America"
"489","Canada",1970,1925,"North America"
"490","Canada",1971,1912,"North America"
"491","Canada",1972,1904,"North America"
"492","Canada",1973,1898,"North America"
"493","Canada",1974,1891,"North America"
"494","Canada",1975,1872,"North America"
"495","Canada",1976,1862,"North America"
"496","Canada",1977,1834,"North America"
"497","Canada",1978,1836,"North America"
"498","Canada",1979,1841,"North America"
"499","Canada",1980,1827,"North America"
"500","Canada",1981,1812,"North America"
"501","Canada",1982,1789,"North America"
"502","Canada",1983,1779,"North America"
"503","Canada",1984,1789,"North America"
"504","Canada",1985,1795,"North America"
"505","Canada",1986,1797,"North America"
"506","Canada",1987,1807,"North America"
"507","Canada",1988,1808,"North America"
"508","Canada",1989,1802,"North America"
"509","Canada",1990,1797,"North America"
"510","Canada",1991,1775,"North America"
"511","Canada",1992,1772,"North America"
"512","Canada",1993,1769,"North America"
"513","Canada",1994,1778,"North America"
"514","Canada",1995,1775,"North America"
"515","Canada",1996,1790,"North America"
"516","Canada",1997,1785.3007,"North America"
"517","Canada",1998,1782.1237,"North America"
"518","Canada",1999,1782.0236,"North America"
"519","Canada",2000,1778.6147,"North America"
"520","Canada",2001,1771.0833,"North America"
"521","Canada",2002,1753.5767,"North America"
"522","Canada",2003,1746.0255,"North America"
"523","Canada",2004,1759.0833,"North America"
"524","Canada",2005,1746.6008,"North America"
"525","Canada",2006,1744.8906,"North America"
"526","Canada",2007,1741.265,"North America"
"527","Canada",2008,1734.8149,"North America"
"528","Canada",2009,1701.0571,"North America"
"529","Canada",2010,1703.0271,"North America"
"530","Canada",2011,1699.6071,"North America"
"531","Canada",2012,1712.5425,"North America"
"532","Canada",2013,1707.413,"North America"
"533","Canada",2014,1703.6506,"North America"
"534","Canada",2015,1707.073,"North America"
"535","Canada",2016,1702.9673,"North America"
"536","Canada",2017,1696.4624,"North America"
"537","Chile",1951,2677.8069,"South America"
"538","Chile",1952,2655.0442,"South America"
"539","Chile",1953,2632.4749,"South America"
"540","Chile",1954,2610.0974,"South America"
"541","Chile",1955,2587.9102,"South America"
"542","Chile",1956,2565.9114,"South America"
"543","Chile",1957,2544.0999,"South America"
"544","Chile",1958,2522.4736,"South America"
"545","Chile",1959,2501.0313,"South America"
"546","Chile",1960,2479.771,"South America"
"547","Chile",1961,2471.2148,"South America"
"548","Chile",1962,2462.688,"South America"
"549","Chile",1963,2454.1907,"South America"
"550","Chile",1964,2445.7227,"South America"
"551","Chile",1965,2437.2839,"South America"
"552","Chile",1966,2428.8743,"South America"
"553","Chile",1967,2420.4937,"South America"
"554","Chile",1968,2412.1418,"South America"
"555","Chile",1969,2403.8188,"South America"
"556","Chile",1970,2395.5247,"South America"
"557","Chile",1971,2392.6724,"South America"
"558","Chile",1972,2389.8235,"South America"
"559","Chile",1973,2386.978,"South America"
"560","Chile",1974,2384.0017,"South America"
"561","Chile",1975,2381.0291,"South America"
"562","Chile",1976,2378.0603,"South America"
"563","Chile",1977,2375.095,"South America"
"564","Chile",1978,2372.1335,"South America"
"565","Chile",1979,2369.1758,"South America"
"566","Chile",1980,2366.2217,"South America"
"567","Chile",1981,2371.7322,"South America"
"568","Chile",1982,2377.2556,"South America"
"569","Chile",1983,2382.7917,"South America"
"570","Chile",1984,2388.3411,"South America"
"571","Chile",1985,2393.9031,"South America"
"572","Chile",1986,2399.478,"South America"
"573","Chile",1987,2405.0659,"South America"
"574","Chile",1988,2410.667,"South America"
"575","Chile",1989,2416.281,"South America"
"576","Chile",1990,2422.3857,"South America"
"577","Chile",1991,2418.905,"South America"
"578","Chile",1992,2415.4243,"South America"
"579","Chile",1993,2389.4006,"South America"
"580","Chile",1994,2363.6575,"South America"
"581","Chile",1995,2338.1917,"South America"
"582","Chile",1996,2313,"South America"
"583","Chile",1997,2256,"South America"
"584","Chile",1998,2299,"South America"
"585","Chile",1999,2277,"South America"
"586","Chile",2000,2263,"South America"
"587","Chile",2001,2242,"South America"
"588","Chile",2002,2250,"South America"
"589","Chile",2003,2235,"South America"
"590","Chile",2004,2232,"South America"
"591","Chile",2005,2157,"South America"
"592","Chile",2006,2165,"South America"
"593","Chile",2007,2128,"South America"
"594","Chile",2008,2095,"South America"
"595","Chile",2009,2074,"South America"
"596","Chile",2010,2070,"South America"
"597","Chile",2011,2047,"South America"
"598","Chile",2012,2024,"South America"
"599","Chile",2013,2015,"South America"
"600","Chile",2014,1990,"South America"
"601","Chile",2015,1988,"South America"
"602","Chile",2016,1974,"South America"
"603","Chile",2017,1974,"South America"
"604","China",1970,1976.312,"Asia"
"605","China",1971,1975.7937,"Asia"
"606","China",1972,1975.5077,"Asia"
"607","China",1973,1975.3647,"Asia"
"608","China",1974,1975.1897,"Asia"
"609","China",1975,1974.8975,"Asia"
"610","China",1976,1974.2075,"Asia"
"611","China",1977,1973.4353,"Asia"
"612","China",1978,1972.7274,"Asia"
"613","China",1979,1972.1038,"Asia"
"614","China",1980,1971.4967,"Asia"
"615","China",1981,1971.1016,"Asia"
"616","China",1982,1970.7063,"Asia"
"617","China",1983,1970.1927,"Asia"
"618","China",1984,1969.7229,"Asia"
"619","China",1985,1969.3905,"Asia"
"620","China",1986,1970.4417,"Asia"
"621","China",1987,1971.4633,"Asia"
"622","China",1988,1972.6764,"Asia"
"623","China",1989,1973.9873,"Asia"
"624","China",1990,1975.354,"Asia"
"625","China",1991,1976.88,"Asia"
"626","China",1992,1978.4241,"Asia"
"627","China",1993,1981.6498,"Asia"
"628","China",1994,1989.3041,"Asia"
"629","China",1995,2001.834,"Asia"
"630","China",1996,2017.2693,"Asia"
"631","China",1997,2037.369,"Asia"
"632","China",1998,2062.054,"Asia"
"633","China",1999,2082.0659,"Asia"
"634","China",2000,2090.4753,"Asia"
"635","China",2001,2103.5127,"Asia"
"636","China",2002,2118.1997,"Asia"
"637","China",2003,2138.0828,"Asia"
"638","China",2004,2167.8962,"Asia"
"639","China",2005,2192.3545,"Asia"
"640","China",2006,2183.0564,"Asia"
"641","China",2007,2152.6538,"Asia"
